province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,ALL SEXES,1338035,32087,219914,462858,664703,654902,240183,331926,579275,662522,559492,618410,64102,40880
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,MALE,680567,16527,109862,236845,345194,342361,123322,167870,290177,331833,277998,306456,30975,19833
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,FEMALE,657290,15560,110052,226013,319506,312493,116813,163982,288952,330522,281339,311785,33110,21036
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,TRANSGENDER,178,0,0,0,3,48,48,74,146,167,155,169,17,11
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,RURAL,ALL SEXES,941232,23182,79193,170858,476793,462222,164975,227398,398201,456195,385615,427088,45186,28842
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,RURAL,MALE,478576,11945,79755,163445,247552,241853,84781,115161,199199,228163,191131,211322,21993,14148
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,RURAL,FEMALE,462534,11237,0,0,229239,220334,80159,112184,198905,227919,194380,215650,23179,14685
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,RURAL,TRANSGENDER,122,0,60966,128555,2,35,35,53,97,113,104,116,14,9
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,URBAN,ALL SEXES,396803,8905,30669,65987,187910,192680,75208,104528,181074,206327,173877,191322,18916,12038
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,URBAN,MALE,201991,4582,30297,62568,97642,100508,38541,52709,90978,103670,86867,95134,8982,5685
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,URBAN,FEMALE,194756,4323,0,0,90267,92159,36654,51798,90047,102603,86959,96135,9931,6351
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,URBAN,TRANSGENDER,56,0,0,0,1,13,13,21,49,54,51,53,3,2
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,TOTAL,ALL SEXES,393374,9512,65683,137620,196725,194382,72098,98840,169706,193812,164040,180643,18416,11595
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,TOTAL,MALE,200678,4886,32686,70647,102616,102130,36963,49936,84902,97079,81260,89491,9113,5746
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,TOTAL,FEMALE,192634,4626,32997,66973,94108,92238,35121,48876,84751,96674,82724,91093,9300,5846
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,TOTAL,TRANSGENDER,62,0,0,0,1,14,14,28,53,59,56,59,3,3
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,RURAL,ALL SEXES,292404,7215,49528,53370,148380,144973,52541,71751,123576,141704,119848,132357,13900,8740
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,RURAL,MALE,149000,3706,24602,50696,77405,76227,26966,36342,61656,70790,59151,65361,6895,4347
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,RURAL,FEMALE,143364,3509,24926,0,70974,68734,25563,35386,61886,70877,60662,66958,7002,4390
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,RURAL,TRANSGENDER,40,0,0,33554,1,12,12,23,34,37,35,38,3,3
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,URBAN,ALL SEXES,100970,2297,16155,17277,48345,49409,19557,27089,46130,52108,44192,48286,4516,2855
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,URBAN,MALE,51678,1180,8084,16277,25211,25903,9997,13594,23246,26289,22109,24130,2218,1399
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,URBAN,FEMALE,49270,1117,8071,0,23134,23504,9558,13490,22865,25797,22062,24135,2298,1456
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,URBAN,TRANSGENDER,22,0,0,0,0,2,2,5,19,22,21,21,0,0
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,TOTAL,ALL SEXES,157934,4013,26128,55028,79479,78512,28699,39368,67885,77255,65675,72284,7295,4738
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,TOTAL,MALE,80579,2035,13006,28094,41270,41021,14712,19987,34101,38931,32924,36124,3561,2333
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,TOTAL,FEMALE,77334,1978,13122,26934,38209,37485,13981,19372,33766,38304,32733,36141,3733,2404
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,TOTAL,TRANSGENDER,21,0,0,0,0,6,6,9,18,20,18,19,1,1
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,RURAL,ALL SEXES,115622,3261,20053,41684,59380,57258,20382,28003,48545,55239,47180,52001,5291,3454
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,RURAL,MALE,58917,1641,9997,21366,30880,29903,10359,14102,24212,27659,23518,25848,2581,1717
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,RURAL,FEMALE,56690,1620,10056,20318,28500,27349,10017,13893,24320,27565,23649,26140,2710,1737
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,RURAL,TRANSGENDER,15,0,0,0,0,6,6,8,13,15,13,13,0,0
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,URBAN,ALL SEXES,42312,752,6075,13344,20099,21254,8317,11365,19340,22016,18495,20283,2004,1284
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,URBAN,MALE,21662,394,3009,6728,10390,11118,4353,5885,9889,11272,9406,10276,980,616
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,URBAN,FEMALE,20644,358,3066,6616,9709,10136,3964,5479,9446,10739,9084,10001,1023,667
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,URBAN,TRANSGENDER,6,0,0,0,0,0,0,1,5,5,5,6,1,1
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,TOTAL,ALL SEXES,151410,3023,23279,50117,72887,74456,28426,39256,67772,77591,65277,71923,7259,4510
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,TOTAL,MALE,76934,1598,11711,25541,37580,38539,14597,19905,34166,39107,32645,35854,3509,2174
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,TOTAL,FEMALE,74456,1425,11568,24576,35307,35913,13825,19345,33590,38466,32615,36049,3746,2334
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,TOTAL,TRANSGENDER,20,0,0,0,0,4,4,6,16,18,17,20,4,2
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,RURAL,ALL SEXES,113591,2331,17912,38400,55526,56031,21075,28887,50011,57366,48075,53053,5447,3357
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,RURAL,MALE,57725,1237,8942,19565,28639,29055,10788,14648,25197,28882,24030,26437,2627,1634
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,RURAL,FEMALE,55848,1094,8970,18835,26887,26973,10284,14234,24800,28468,24030,26598,2816,1721
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,RURAL,TRANSGENDER,18,0,0,0,0,3,3,5,14,16,15,18,4,2
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,URBAN,ALL SEXES,37819,692,5367,11717,17361,18425,7351,10369,17761,20225,17202,18870,1812,1153
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,URBAN,MALE,19209,361,2769,5976,8941,9484,3809,5257,8969,10225,8615,9417,882,540
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,URBAN,FEMALE,18608,331,2598,5741,8420,8940,3541,5111,8790,9998,8585,9451,930,613
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,URBAN,TRANSGENDER,2,0,0,0,0,1,1,1,2,2,2,2,0,0
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,QUBO SAEED KHAN TALUKA,TOTAL,ALL SEXES,85767,2312,15680,32133,45073,40925,13363,18863,34670,39690,33479,37534,4293,2835
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,QUBO SAEED KHAN TALUKA,TOTAL,MALE,43613,1187,7751,16396,23486,21692,6976,9687,17432,19812,16536,18414,2004,1334
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,QUBO SAEED KHAN TALUKA,TOTAL,FEMALE,42146,1125,7929,15737,21587,19229,6383,9172,17231,19871,16937,19113,2288,1500
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,QUBO SAEED KHAN TALUKA,TOTAL,TRANSGENDER,8,0,0,0,0,4,4,4,7,7,6,7,1,1
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,QUBO SAEED KHAN TALUKA,RURAL,ALL SEXES,58144,1532,10709,21965,30796,27629,8788,12473,23145,26594,22549,25369,2991,2000
