province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,OWNED,200119,91.76,WALL,BAKED BRICKS/BLOCKS/STONES,101707,46.64,95326
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,OWNED,200119,91.76,WALL,UNBAKED BRICKS/MUD,81552,37.39,74835
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,OWNED,200119,91.76,WALL,WOOD/BAMBOO,27107,12.43,23450
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,OWNED,200119,91.76,WALL,OTHERS,7719,3.54,6508
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,OWNED,200119,91.76,ROOF,RCC/RBC,4086,1.87,3813
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,OWNED,200119,91.76,ROOF,CEMENT/IRON SHEETS,5773,2.65,5531
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,OWNED,200119,91.76,ROOF,GARDER/T.IRON,79869,36.62,75384
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,OWNED,200119,91.76,ROOF,WOOD/BAMBOO,121863,55.88,109983
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,OWNED,200119,91.76,ROOF,OTHERS,6494,2.98,5408
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,RENTED,5822,2.67,WALL,BAKED BRICKS/BLOCKS/STONES,101707,46.64,3931
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,RENTED,5822,2.67,WALL,UNBAKED BRICKS/MUD,81552,37.39,1269
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,RENTED,5822,2.67,WALL,WOOD/BAMBOO,27107,12.43,474
