province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
SINDH,088,SUJAWAL DISTRICT,NA,NA,NA,YES,SUJAWAL DISTRICT,NA,693566,360844,332632,90,20.58,28.55,11.91,2.22,32551,13437,0,15106,3267,1,3386,615,0,678061,15505,466115,344761,36746,138978,254108,3548842
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,NA,NA,YES,JATI TALUKA,NA,189707,98600,91083,24,15.22,23.05,6.7,0,7552,2060,0,2713,339,0,529,138,0,185675,4032,126365,93771,10373,34675,70185,2271913
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,NA,YES,BAHADIPUR STC,NA,104623,54472,50133,18,14.52,22.33,5.96,0,4087,926,0,1460,208,0,364,117,0,103670,953,69518,51470,5761,18415,39726,212634
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,BAHADIPUR TC,YES,BAHADIPUR TC,NA,12278,6383,5891,4,7.53,11.86,2.86,0,262,50,0,111,20,0,16,2,0,12112,166,8378,6020,664,2377,4446,19018
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,BAHADIPUR TC,NO,BAHADIPUR,0000000,3793,1941,1852,0,9.2,13.94,4.22,0,98,25,0,33,7,0,11,2,0,3678,115,2576,1858,184,997,1450,4944
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,BAHADIPUR TC,NO,BHIYORI,0000000,1543,778,765,0,5.25,9.27,1.26,0,13,0,0,12,0,0,0,0,0,1543,0,1105,810,87,310,531,1776
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,BAHADIPUR TC,NO,DAIKI,0000000,504,251,253,0,18.21,24.22,12.27,0,11,5,0,11,8,0,1,0,0,504,0,324,232,37,111,195,1636
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,BAHADIPUR TC,NO,HALLA,0000000,992,535,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,0,704,484,61,0,310,1570
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,BAHADIPUR TC,NO,LATIF PUR,0000000,1254,661,593,0,13.27,21.81,4.02,0,70,12,0,20,2,0,2,0,0,1254,0,829,575,62,350,440,1396
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,BAHADIPUR TC,NO,MOHD HASSAN OTHO,0000000,1151,585,564,2,3.66,6.51,0.53,0,3,1,0,13,1,0,0,0,0,1100,51,793,580,80,1,412,1858
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,BAHADIPUR TC,NO,SHAHPUR NANDI,0000000,1392,750,641,1,7.48,12.85,1.54,0,35,4,0,15,1,0,1,0,0,1392,0,963,691,72,69,505,1935
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,BAHADIPUR TC,NO,SHAHPUR WADHI,0000000,234,118,116,0,1.43,3.03,0,0,0,0,0,1,0,0,0,0,0,234,0,140,120,12,63,99,1601
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,BAHADIPUR TC,NO,UPLANKI NANDI,0000000,357,198,158,1,4.92,6.76,2.61,0,4,1,0,0,0,0,0,0,0,357,0,264,194,20,140,102,257
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,BAHADIPUR TC,NO,UPLANKI WADHI,0000000,1058,566,492,0,7.5,11.7,2.3,0,28,2,0,6,1,0,1,0,0,1058,0,680,476,49,336,402,2045
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,DOJO TC,YES,DOJO TC,NA,8834,4521,4312,1,17.62,23.49,11.46,0,402,257,0,93,4,0,19,0,0,8814,20,5998,4590,454,1716,3387,54993
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,DOJO TC,NO,BELO,0000000,655,338,316,1,2.49,3.08,1.88,0,1,3,0,4,0,0,0,0,0,650,5,441,348,44,150,273,1139
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,DOJO TC,NO,CHALKO,0000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35616
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,DOJO TC,NO,DOJO,0000000,3366,1696,1670,0,23.52,30.4,16.34,0,156,138,0,65,3,0,16,0,0,3351,15,2266,1738,168,505,1206,3996
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,DOJO TC,NO,DUHAR,0000000,1152,580,572,0,21.12,29.18,12.65,0,70,32,0,9,0,0,1,0,0,1152,0,876,648,73,231,480,4110
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,DOJO TC,NO,HETMAN,0000000,1265,654,611,0,10.62,13.36,7.52,0,50,29,0,2,0,0,1,0,0,1265,0,876,665,61,315,451,3588
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,DOJO TC,NO,MUHARO,0000000,756,388,368,0,33.13,45.27,20.99,0,99,50,0,9,0,0,1,0,0,756,0,486,353,24,178,292,2503
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,DOJO TC,NO,TANGO,0000000,1640,865,775,0,7.03,11.26,2.69,0,26,5,0,4,1,0,0,0,0,1640,0,1053,838,84,337,685,4041
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,YES,KOTHI TC,NA,24767,12792,11974,1,11.73,18.39,4.49,0,760,135,0,179,25,0,26,7,0,24452,315,15910,12049,1378,7034,9150,43516
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,ACH,0000000,1452,756,696,0,11.73,15.27,7.91,0,29,19,0,20,10,0,0,0,0,1452,0,946,674,83,454,471,2447
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,ATHARIA,0000000,2316,1196,1119,1,14.04,20.18,7.16,0,15,7,0,17,5,0,6,3,0,2291,25,1453,1096,142,670,864,2584
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,CHAMAI,0000000,881,468,413,0,2.14,2.9,1.2,0,4,2,0,1,0,0,0,0,0,873,8,560,425,50,212,343,2430
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,CHARKI,0000000,193,111,82,0,5.22,10,0,0,4,0,0,1,0,0,0,0,0,193,0,134,86,5,13,57,1688
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,CHO BANDI,0000000,1449,723,726,0,12.02,20.09,4.03,0,38,10,0,14,0,0,4,0,0,1446,3,940,734,70,433,647,1972
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,DOHO,0000000,1856,939,917,0,9.25,16.69,1.31,0,69,4,0,20,0,0,5,0,0,1705,151,1265,966,102,571,637,4827
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,HUR,0000000,2235,1137,1098,0,9.24,13.64,4.82,0,9,3,0,5,0,0,1,1,0,2234,1,1417,1009,122,583,742,3009
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,KHADHI,0000000,1239,644,595,0,7.21,12.59,1.55,0,0,0,0,3,2,0,1,0,0,1217,22,791,607,55,398,436,2701
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,KOTHI,0000000,2194,1148,1046,0,8.11,12.72,2.89,0,50,9,0,14,2,0,2,0,0,2194,0,1405,1011,132,724,683,2774
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,MIRPUR SATAH,0000000,1779,930,849,0,14.64,20.88,7.87,0,40,18,0,16,3,0,2,2,0,1709,70,1086,870,118,538,593,1652
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,RAJAR,0000000,1494,784,710,0,10.67,17.3,3.46,0,55,6,0,10,1,0,0,0,0,1494,0,965,734,85,472,533,4477
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,TALI,0000000,1432,727,705,0,4.07,7.1,0.88,0,23,2,0,6,0,0,0,0,0,1419,13,933,722,79,316,510,3977
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,THORKI,0000000,1986,1016,970,0,13.83,21.04,5.78,0,90,15,0,7,0,0,0,0,0,1964,22,1244,977,98,591,917,1723
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,WAR,0000000,3494,1837,1657,0,18.77,30.08,5.88,0,270,36,0,38,1,0,5,1,0,3494,0,2291,1783,201,902,1466,4946
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,KOTHI TC,NO,WARAI,0000000,767,376,391,0,20.42,36.21,4.22,0,64,4,0,7,1,0,0,0,0,767,0,480,355,36,157,251,2309
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,MARHO BULA KHAN TC,YES,MARHO BULA KHAN TC,NA,26259,13772,12476,11,14.35,21.8,6.15,0,656,101,0,271,55,0,117,40,0,25902,357,17538,12951,1460,2640,10250,48402
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,MARHO BULA KHAN TC,NO,AMARJI,0000000,840,447,393,0,0.17,0.31,0,0,0,0,0,1,0,0,0,0,0,840,0,576,467,65,9,352,1909
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,MARHO BULA KHAN TC,NO,BAKHIA,0000000,628,337,280,11,17.29,28.45,4.98,0,15,2,0,3,0,0,0,0,0,578,50,451,293,28,108,212,3335
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,MARHO BULA KHAN TC,NO,DANDO,0000000,3183,1727,1456,0,20.46,27.3,12.23,0,119,30,0,71,43,0,84,37,0,3157,26,2234,1674,230,134,1561,3904
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,MARHO BULA KHAN TC,NO,GHARI,0000000,1098,584,514,0,11.71,20.21,2.1,0,54,5,0,10,0,0,1,0,0,1098,0,709,529,45,5,354,4011
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,MARHO BULA KHAN TC,NO,KARATAR,0000000,1982,1013,969,0,22.92,29.38,16.22,0,25,6,0,10,1,0,1,0,0,1982,0,1357,1000,109,328,814,3464
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,BAHADIPUR STC,MARHO BULA KHAN TC,NO,KAZI,0000000,2954,1605,1349,0,31.88,54.32,7,0,81,7,0,29,1,0,4,0,0,2937,17,1807,1397,164,684,944,6025
