province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
SINDH,088,SUJAWAL DISTRICT,NA,NA,NA,YES,SUJAWAL DISTRICT,85496,43966,41510,20,59.6,68.4,50.33,15,8788,7046,2,6555,3920,0,3495,1263,0,77194,8302,61468,46923,4521,22635,38586
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,NA,NA,YES,JATI TALUKA,12161,6253,5906,2,57.04,71.08,42.27,0,1441,1079,0,976,333,0,420,78,0,11770,391,8531,6469,629,3213,5029
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,JATI TC,NA,YES,JATI TC,12161,6253,5906,2,57.04,71.08,42.27,0,1441,1079,0,976,333,0,420,78,0,11770,391,8531,6469,629,3213,5029
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,JATI TC,CHARGE NO 03,YES,CHARGE NO 03,12161,6253,5906,2,57.04,71.08,42.27,0,1441,1079,0,976,333,0,420,78,0,11770,391,8531,6469,629,3213,5029
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,JATI TC,CHARGE NO 03,NO,CIRCLE NO 01,6358,3232,3126,0,65,78.9,50.75,0,754,698,0,647,218,0,267,45,0,6332,26,4580,3465,324,1690,2771
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,JATI TC,CHARGE NO 03,NO,CIRCLE NO 02,5803,3021,2780,2,47.81,62.26,32.12,0,687,381,0,329,115,0,153,33,0,5438,365,3951,3004,305,1523,2258
SINDH,088,SUJAWAL DISTRICT,MIRPUR BATHORO TALUKA,NA,NA,YES,MIRPUR BATHORO TALUKA,20300,10378,9916,6,68.72,77.16,60.03,33.33,2380,2067,1,1928,1435,0,1197,524,0,17964,2336,15047,11664,1072,5179,10017
SINDH,088,SUJAWAL DISTRICT,MIRPUR BATHORO TALUKA,DARO TC,NA,YES,DARO TC,10873,5606,5264,3,73.47,82.46,64.22,66.67,1377,1196,1,1113,814,0,650,287,0,9795,1078,8059,6185,557,2665,5145
SINDH,088,SUJAWAL DISTRICT,MIRPUR BATHORO TALUKA,DARO TC,CHARGE NO 04,YES,CHARGE NO 04,10873,5606,5264,3,73.47,82.46,64.22,66.67,1377,1196,1,1113,814,0,650,287,0,9795,1078,8059,6185,557,2665,5145
SINDH,088,SUJAWAL DISTRICT,MIRPUR BATHORO TALUKA,DARO TC,CHARGE NO 04,NO,CIRCLE NO 01,10873,5606,5264,3,73.47,82.46,64.22,66.67,1377,1196,1,1113,814,0,650,287,0,9795,1078,8059,6185,557,2665,5145
SINDH,088,SUJAWAL DISTRICT,MIRPUR BATHORO TALUKA,MIRPUR BATHORO TC,NA,YES,MIRPUR BATHORO TC,9427,4772,4652,3,63.24,71.07,55.17,0,1003,871,0,815,621,0,547,237,0,8169,1258,6988,5479,515,2514,4872
SINDH,088,SUJAWAL DISTRICT,MIRPUR BATHORO TALUKA,MIRPUR BATHORO TC,CHARGE NO 03,YES,CHARGE NO 03,9427,4772,4652,3,63.24,71.07,55.17,0,1003,871,0,815,621,0,547,237,0,8169,1258,6988,5479,515,2514,4872
SINDH,088,SUJAWAL DISTRICT,MIRPUR BATHORO TALUKA,MIRPUR BATHORO TC,CHARGE NO 03,NO,CIRCLE NO 01,9427,4772,4652,3,63.24,71.07,55.17,0,1003,871,0,815,621,0,547,237,0,8169,1258,6988,5479,515,2514,4872
SINDH,088,SUJAWAL DISTRICT,SHAH BUNDER TALUKA,NA,NA,YES,SHAH BUNDER TALUKA,17727,9209,8514,4,43.24,52.63,32.96,0,1473,1047,0,1057,418,0,343,93,0,16115,1612,12612,9555,898,4349,7107
SINDH,088,SUJAWAL DISTRICT,SHAH BUNDER TALUKA,CHUHAR JAMALI TC,NA,YES,CHUHAR JAMALI TC,17727,9209,8514,4,43.24,52.63,32.96,0,1473,1047,0,1057,418,0,343,93,0,16115,1612,12612,9555,898,4349,7107
SINDH,088,SUJAWAL DISTRICT,SHAH BUNDER TALUKA,CHUHAR JAMALI TC,CHARGE NO 03,YES,CHARGE NO 03,17727,9209,8514,4,43.24,52.63,32.96,0,1473,1047,0,1057,418,0,343,93,0,16115,1612,12612,9555,898,4349,7107
SINDH,088,SUJAWAL DISTRICT,SHAH BUNDER TALUKA,CHUHAR JAMALI TC,CHARGE NO 03,NO,CIRCLE NO 01,11125,5821,5302,2,46.75,57.64,34.85,0,1091,760,0,738,282,0,244,65,0,10359,766,7865,5995,582,2700,4405
SINDH,088,SUJAWAL DISTRICT,SHAH BUNDER TALUKA,CHUHAR JAMALI TC,CHARGE NO 03,NO,CIRCLE NO 02,6602,3388,3212,2,37.41,44.35,29.82,0,382,287,0,319,136,0,99,28,0,5756,846,4747,3560,316,1649,2702
SINDH,088,SUJAWAL DISTRICT,SUJAWAL TALUKA,NA,NA,YES,SUJAWAL TALUKA,35308,18126,17174,8,63.21,70.35,55.7,12.5,3494,2853,1,2594,1734,0,1535,568,0,31345,3963,25278,19235,1922,9894,16433
SINDH,088,SUJAWAL DISTRICT,SUJAWAL TALUKA,SUJAWAL TC,NA,YES,SUJAWAL TC,35308,18126,17174,8,63.21,70.35,55.7,12.5,3494,2853,1,2594,1734,0,1535,568,0,31345,3963,25278,19235,1922,9894,16433
SINDH,088,SUJAWAL DISTRICT,SUJAWAL TALUKA,SUJAWAL TC,CHARGE NO 03,YES,CHARGE NO 03,35308,18126,17174,8,63.21,70.35,55.7,12.5,3494,2853,1,2594,1734,0,1535,568,0,31345,3963,25278,19235,1922,9894,16433
