province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,1,2817,1.94,125508,86.5,2390
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,1,33227,22.9,125508,86.5,29356
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,5-10 YEARS,1,69499,47.9,125508,86.5,61118
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,11-50 YEARS,1,33768,23.27,125508,86.5,27592
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OVER 50 YEARS,1,5778,3.98,125508,86.5,5052
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2,2817,1.94,14246,9.82,299
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,2,33227,22.9,14246,9.82,2670
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,5-10 YEARS,2,69499,47.9,14246,9.82,6182
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,11-50 YEARS,2,33768,23.27,14246,9.82,4582
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OVER 50 YEARS,2,5778,3.98,14246,9.82,513
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,3,2817,1.94,2877,1.98,62
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,3,33227,22.9,2877,1.98,627
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,5-10 YEARS,3,69499,47.9,2877,1.98,1142
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,11-50 YEARS,3,33768,23.27,2877,1.98,936
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OVER 50 YEARS,3,5778,3.98,2877,1.98,110
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,4,2817,1.94,971,0.67,30
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,4,33227,22.9,971,0.67,223
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,5-10 YEARS,4,69499,47.9,971,0.67,384
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,11-50 YEARS,4,33768,23.27,971,0.67,296
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OVER 50 YEARS,4,5778,3.98,971,0.67,38
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,5,2817,1.94,426,0.29,7
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,5,33227,22.9,426,0.29,89
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,5-10 YEARS,5,69499,47.9,426,0.29,191
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,11-50 YEARS,5,33768,23.27,426,0.29,120
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OVER 50 YEARS,5,5778,3.98,426,0.29,19
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,6,2817,1.94,118,0.08,3
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,6,33227,22.9,118,0.08,21
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,5-10 YEARS,6,69499,47.9,118,0.08,50
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,11-50 YEARS,6,33768,23.27,118,0.08,35
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OVER 50 YEARS,6,5778,3.98,118,0.08,9
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,7,2817,1.94,671,0.46,19
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,7,33227,22.9,671,0.46,184
