province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,8785,779062,404810,374142,110,108.2,88.68,10.97,5.07,513702,2.21
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,NA,693566,360844,332632,90,108.48,NA,NA,5.06,452667,2.27
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,NA,85496,43966,41510,20,105.92,NA,NA,5.13,61035,1.79
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,TOTAL,3489,201868,104853,96989,26,108.11,57.86,6.02,5.07,123957,2.6
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,RURAL,NA,189707,98600,91083,24,108.25,NA,NA,5.07,116175,2.61
SINDH,088,SUJAWAL DISTRICT,JATI TALUKA,URBAN,NA,12161,6253,5906,2,105.88,NA,NA,5.16,7782,2.37
SINDH,088,SUJAWAL DISTRICT,KHARO CHAN TALUKA,TOTAL,778,10235,5371,4864,NA,110.42,13.16,NA,4.79,9956,0.15
SINDH,088,SUJAWAL DISTRICT,KHARO CHAN TALUKA,RURAL,NA,10235,5371,4864,NA,110.42,NA,NA,4.79,9956,0.15
SINDH,088,SUJAWAL DISTRICT,KHARO CHAN TALUKA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,088,SUJAWAL DISTRICT,MIRPUR BATHORO TALUKA,TOTAL,698,210820,109519,101269,32,108.15,302.03,9.63,5.1,151915,1.74
SINDH,088,SUJAWAL DISTRICT,MIRPUR BATHORO TALUKA,RURAL,NA,190520,99141,91353,26,108.53,NA,NA,5.12,135349,1.81
SINDH,088,SUJAWAL DISTRICT,MIRPUR BATHORO TALUKA,URBAN,NA,20300,10378,9916,6,104.66,NA,NA,4.94,16566,1.07
SINDH,088,SUJAWAL DISTRICT,SHAH BUNDER TALUKA,TOTAL,3074,159748,83266,76457,25,108.91,51.97,11.1,5.12,100575,2.46
SINDH,088,SUJAWAL DISTRICT,SHAH BUNDER TALUKA,RURAL,NA,142021,74057,67943,21,109,NA,NA,5.08,87174,2.6
SINDH,088,SUJAWAL DISTRICT,SHAH BUNDER TALUKA,URBAN,NA,17727,9209,8514,4,108.16,NA,NA,5.52,13401,1.48
SINDH,088,SUJAWAL DISTRICT,SUJAWAL TALUKA,TOTAL,746,196391,101801,94563,27,107.65,263.26,17.98,5.01,127299,2.3
SINDH,088,SUJAWAL DISTRICT,SUJAWAL TALUKA,RURAL,NA,161083,83675,77389,19,108.12,NA,NA,5,104013,2.32
SINDH,088,SUJAWAL DISTRICT,SUJAWAL TALUKA,URBAN,NA,35308,18126,17174,8,105.54,NA,NA,5.06,23286,2.21
