province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OWNED,145089,95.47,WALL,BAKED BRICKS/BLOCKS/STONES,26947,17.73,25134
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OWNED,145089,95.47,WALL,UNBAKED BRICKS/MUD,23316,15.34,22836
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OWNED,145089,95.47,WALL,WOOD/BAMBOO,96671,63.61,92467
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OWNED,145089,95.47,WALL,OTHERS,5039,3.32,4652
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OWNED,145089,95.47,ROOF,RCC/RBC,9407,6.19,8280
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OWNED,145089,95.47,ROOF,CEMENT/IRON SHEETS,3896,2.56,3782
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OWNED,145089,95.47,ROOF,GARDER/T.IRON,16853,11.09,16187
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OWNED,145089,95.47,ROOF,WOOD/BAMBOO,118683,78.09,114093
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,OWNED,145089,95.47,ROOF,OTHERS,3134,2.06,2747
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENTED,1614,1.06,WALL,BAKED BRICKS/BLOCKS/STONES,26947,17.73,1173
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENTED,1614,1.06,WALL,UNBAKED BRICKS/MUD,23316,15.34,121
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENTED,1614,1.06,WALL,WOOD/BAMBOO,96671,63.61,298
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENTED,1614,1.06,WALL,OTHERS,5039,3.32,22
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENTED,1614,1.06,ROOF,RCC/RBC,9407,6.19,724
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENTED,1614,1.06,ROOF,CEMENT/IRON SHEETS,3896,2.56,63
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENTED,1614,1.06,ROOF,GARDER/T.IRON,16853,11.09,396
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENTED,1614,1.06,ROOF,WOOD/BAMBOO,118683,78.09,408
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENTED,1614,1.06,ROOF,OTHERS,3134,2.06,23
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENT FREE,5270,3.47,WALL,BAKED BRICKS/BLOCKS/STONES,26947,17.73,640
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENT FREE,5270,3.47,WALL,UNBAKED BRICKS/MUD,23316,15.34,359
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENT FREE,5270,3.47,WALL,WOOD/BAMBOO,96671,63.61,3906
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENT FREE,5270,3.47,WALL,OTHERS,5039,3.32,365
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENT FREE,5270,3.47,ROOF,RCC/RBC,9407,6.19,403
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENT FREE,5270,3.47,ROOF,CEMENT/IRON SHEETS,3896,2.56,51
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENT FREE,5270,3.47,ROOF,GARDER/T.IRON,16853,11.09,270
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENT FREE,5270,3.47,ROOF,WOOD/BAMBOO,118683,78.09,4182
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,RENT FREE,5270,3.47,ROOF,OTHERS,3134,2.06,364
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,OWNED,130647,96.49,WALL,BAKED BRICKS/BLOCKS/STONES,16495,12.18,16031
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,OWNED,130647,96.49,WALL,UNBAKED BRICKS/MUD,21628,15.97,21276
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,OWNED,130647,96.49,WALL,WOOD/BAMBOO,92632,68.41,88912
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,OWNED,130647,96.49,WALL,OTHERS,4650,3.43,4428
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,OWNED,130647,96.49,ROOF,RCC/RBC,3004,2.22,2740
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,OWNED,130647,96.49,ROOF,CEMENT/IRON SHEETS,3177,2.35,3147
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,OWNED,130647,96.49,ROOF,GARDER/T.IRON,13324,9.84,13097
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,OWNED,130647,96.49,ROOF,WOOD/BAMBOO,113100,83.53,109091
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,OWNED,130647,96.49,ROOF,OTHERS,2800,2.07,2572
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENTED,576,0.43,WALL,BAKED BRICKS/BLOCKS/STONES,16495,12.18,290
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENTED,576,0.43,WALL,UNBAKED BRICKS/MUD,21628,15.97,53
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENTED,576,0.43,WALL,WOOD/BAMBOO,92632,68.41,222
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENTED,576,0.43,WALL,OTHERS,4650,3.43,11
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENTED,576,0.43,ROOF,RCC/RBC,3004,2.22,184
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENTED,576,0.43,ROOF,CEMENT/IRON SHEETS,3177,2.35,7
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENTED,576,0.43,ROOF,GARDER/T.IRON,13324,9.84,111
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENTED,576,0.43,ROOF,WOOD/BAMBOO,113100,83.53,263
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENTED,576,0.43,ROOF,OTHERS,2800,2.07,11
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENT FREE,4182,3.09,WALL,BAKED BRICKS/BLOCKS/STONES,16495,12.18,174
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENT FREE,4182,3.09,WALL,UNBAKED BRICKS/MUD,21628,15.97,299
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENT FREE,4182,3.09,WALL,WOOD/BAMBOO,92632,68.41,3498
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENT FREE,4182,3.09,WALL,OTHERS,4650,3.43,211
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENT FREE,4182,3.09,ROOF,RCC/RBC,3004,2.22,80
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENT FREE,4182,3.09,ROOF,CEMENT/IRON SHEETS,3177,2.35,23
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENT FREE,4182,3.09,ROOF,GARDER/T.IRON,13324,9.84,116
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENT FREE,4182,3.09,ROOF,WOOD/BAMBOO,113100,83.53,3746
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,RURAL,RENT FREE,4182,3.09,ROOF,OTHERS,2800,2.07,217
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,14442,87.17,WALL,BAKED BRICKS/BLOCKS/STONES,10452,63.09,9103
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,14442,87.17,WALL,UNBAKED BRICKS/MUD,1688,10.19,1560
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,14442,87.17,WALL,WOOD/BAMBOO,4039,24.38,3555
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,14442,87.17,WALL,OTHERS,389,2.35,224
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,14442,87.17,ROOF,RCC/RBC,6403,38.65,5540
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,14442,87.17,ROOF,CEMENT/IRON SHEETS,719,4.34,635
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,14442,87.17,ROOF,GARDER/T.IRON,3529,21.3,3090
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,14442,87.17,ROOF,WOOD/BAMBOO,5583,33.7,5002
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,OWNED,14442,87.17,ROOF,OTHERS,334,2.02,175
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,1038,6.27,WALL,BAKED BRICKS/BLOCKS/STONES,10452,63.09,883
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,1038,6.27,WALL,UNBAKED BRICKS/MUD,1688,10.19,68
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,1038,6.27,WALL,WOOD/BAMBOO,4039,24.38,76
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,1038,6.27,WALL,OTHERS,389,2.35,11
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,1038,6.27,ROOF,RCC/RBC,6403,38.65,540
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,1038,6.27,ROOF,CEMENT/IRON SHEETS,719,4.34,56
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,1038,6.27,ROOF,GARDER/T.IRON,3529,21.3,285
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,1038,6.27,ROOF,WOOD/BAMBOO,5583,33.7,145
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENTED,1038,6.27,ROOF,OTHERS,334,2.02,12
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,1088,6.57,WALL,BAKED BRICKS/BLOCKS/STONES,10452,63.09,466
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,1088,6.57,WALL,UNBAKED BRICKS/MUD,1688,10.19,60
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,1088,6.57,WALL,WOOD/BAMBOO,4039,24.38,408
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,1088,6.57,WALL,OTHERS,389,2.35,154
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,1088,6.57,ROOF,RCC/RBC,6403,38.65,323
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,1088,6.57,ROOF,CEMENT/IRON SHEETS,719,4.34,28
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,1088,6.57,ROOF,GARDER/T.IRON,3529,21.3,154
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,1088,6.57,ROOF,WOOD/BAMBOO,5583,33.7,436
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,URBAN,RENT FREE,1088,6.57,ROOF,OTHERS,334,2.02,147
