province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2817,1.94,KITCHEN,SEPARATE,3717,75256,1144
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2817,1.94,KITCHEN,SHARED,1342,30041,367
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2817,1.94,KITCHEN,NONE,719,39792,1306
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2817,1.94,BATH,SEPARATE,3549,70430,1106
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2817,1.94,BATH,SHARED,1319,26065,376
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2817,1.94,BATH,NONE,910,48594,1335
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2817,1.94,LATRINE,SEWER,383,15598,461
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2817,1.94,LATRINE,SEPTIC TANK,82,5941,91
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2817,1.94,LATRINE,OPEN DRAIN,2073,27194,1073
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2817,1.94,LATRINE,PIT WITH SLAB,1076,30449,367
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2817,1.94,LATRINE,OTHER,710,22325,210
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,UNDER CONSTRUCTION,2817,1.94,LATRINE,NONE,1454,43582,615
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,33227,22.9,KITCHEN,SEPARATE,3717,75256,16877
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,33227,22.9,KITCHEN,SHARED,1342,30041,6464
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,33227,22.9,KITCHEN,NONE,719,39792,9886
SINDH,088,SUJAWAL DISTRICT,SUJAWAL DISTRICT,TOTAL,LESS THAN 5 YEARS,33227,22.9,BATH,SEPARATE,3549,70430,15281
