province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,1,3955,1.26,79945,25.5,839
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,1,47752,15.23,79945,25.5,13062
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,5-10 YEARS,1,116040,37.01,79945,25.5,31007
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,11-50 YEARS,1,138704,44.24,79945,25.5,33720
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OVER 50 YEARS,1,7056,2.25,79945,25.5,1317
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2,3955,1.26,102483,32.69,1362
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,2,47752,15.23,102483,32.69,16029
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,5-10 YEARS,2,116040,37.01,102483,32.69,39747
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,11-50 YEARS,2,138704,44.24,102483,32.69,43363
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OVER 50 YEARS,2,7056,2.25,102483,32.69,1982
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3,3955,1.26,61173,19.51,834
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,3,47752,15.23,61173,19.51,9167
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,5-10 YEARS,3,116040,37.01,61173,19.51,21918
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,11-50 YEARS,3,138704,44.24,61173,19.51,27657
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OVER 50 YEARS,3,7056,2.25,61173,19.51,1597
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,4,3955,1.26,34938,11.14,457
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,4,47752,15.23,34938,11.14,4824
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,5-10 YEARS,4,116040,37.01,34938,11.14,12237
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,11-50 YEARS,4,138704,44.24,34938,11.14,16470
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OVER 50 YEARS,4,7056,2.25,34938,11.14,950
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,5,3955,1.26,15584,4.97,189
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,5,47752,15.23,15584,4.97,2124
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,5-10 YEARS,5,116040,37.01,15584,4.97,5204
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,11-50 YEARS,5,138704,44.24,15584,4.97,7566
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OVER 50 YEARS,5,7056,2.25,15584,4.97,501
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,6,3955,1.26,9045,2.89,110
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,6,47752,15.23,9045,2.89,1227
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,5-10 YEARS,6,116040,37.01,9045,2.89,2786
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,11-50 YEARS,6,138704,44.24,9045,2.89,4627
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OVER 50 YEARS,6,7056,2.25,9045,2.89,295
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,7,3955,1.26,4270,1.36,74
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,7,47752,15.23,4270,1.36,578
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,5-10 YEARS,7,116040,37.01,4270,1.36,1304
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,11-50 YEARS,7,138704,44.24,4270,1.36,2168
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OVER 50 YEARS,7,7056,2.25,4270,1.36,146
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,8,3955,1.26,2554,0.81,36
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,8,47752,15.23,2554,0.81,318
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,5-10 YEARS,8,116040,37.01,2554,0.81,772
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,11-50 YEARS,8,138704,44.24,2554,0.81,1338
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OVER 50 YEARS,8,7056,2.25,2554,0.81,90
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,3955,1.26,3515,1.12,54
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,47752,15.23,3515,1.12,423
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,116040,37.01,3515,1.12,1065
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,138704,44.24,3515,1.12,1795
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,7056,2.25,3515,1.12,178
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,UNDER CONSTRUCTION,1,3103,1.21,70291,27.37,700
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,LESS THAN 5 YEARS,1,38116,14.84,70291,27.37,11516
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,5-10 YEARS,1,96774,37.69,70291,27.37,27977
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,11-50 YEARS,1,112965,43.99,70291,27.37,28977
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,OVER 50 YEARS,1,5816,2.27,70291,27.37,1121
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,UNDER CONSTRUCTION,2,3103,1.21,84607,32.95,1105
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,LESS THAN 5 YEARS,2,38116,14.84,84607,32.95,12980
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,5-10 YEARS,2,96774,37.69,84607,32.95,33146
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,11-50 YEARS,2,112965,43.99,84607,32.95,35801
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,OVER 50 YEARS,2,5816,2.27,84607,32.95,1575
