province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,INSIDE WATER,TAP,122677,39.13,2310
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,INSIDE WATER,ELECTRIC/HAND PUMP,112255,35.81,1077
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,INSIDE WATER,PROTECTED WELL,1122,0.36,15
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,INSIDE WATER,UN-PROTECTED WELL,1413,0.45,16
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,INSIDE WATER,OTHERS,13902,4.43,123
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,OUTSIDE WATER,TAP,11161,3.56,91
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,OUTSIDE WATER,ELECTRIC/HAND PUMP,12190,3.89,77
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,OUTSIDE WATER,PROTECTED WELL,728,0.23,4
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,OUTSIDE WATER,UN-PROTECTED WELL,2240,0.71,4
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,OUTSIDE WATER,SPRING,7381,2.35,40
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,OUTSIDE WATER,CANAL/RIVER/POND,10930,3.49,32
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,OUTSIDE WATER,OTHERS,17508,5.58,166
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,COOKING FUEL,WOOD,270085,86.15,3392
