province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,INSIDE WATER,TOTAL INSIDE,271075,79.92,251369
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,INSIDE WATER,TAP,130820,38.57,122677
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,INSIDE WATER,ELECTRIC/HAND PUMP,122230,36.03,112255
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,INSIDE WATER,PROTECTED WELL,1177,0.35,1122
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,INSIDE WATER,UN-PROTECTED WELL,1478,0.44,1413
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,INSIDE WATER,OTHERS,15370,4.53,13902
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,OUTSIDE WATER,TOTAL OUTSIDE,68127,20.08,62138
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,OUTSIDE WATER,TAP,11904,3.51,11161
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,OUTSIDE WATER,ELECTRIC/HAND PUMP,14158,4.17,12190
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,OUTSIDE WATER,PROTECTED WELL,800,0.24,728
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,OUTSIDE WATER,UN-PROTECTED WELL,2281,0.67,2240
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,OUTSIDE WATER,SPRING,7455,2.2,7381
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,OUTSIDE WATER,CANAL/RIVER/POND,11342,3.34,10930
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,OUTSIDE WATER,OTHERS,20187,5.95,17508
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,COOKING FUEL,WOOD,284412,83.85,11161
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,COOKING FUEL,GAS,49400,14.56,12190
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,COOKING FUEL,KEROSENE OIL,588,0.17,728
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,COOKING FUEL,OTHERS,4802,1.42,2240
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,LIGHTING SOURCE,ELECTRICITY,284412,83.85,270085
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,LIGHTING SOURCE,KEROSENE OIL,49400,14.56,39468
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,LIGHTING SOURCE,GAS LAMP,588,0.17,534
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,OWNED,313507,92.42,LIGHTING SOURCE,OTHERS,4802,1.42,3420
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,INSIDE WATER,TOTAL INSIDE,271075,79.92,12269
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,INSIDE WATER,TAP,130820,38.57,5187
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,INSIDE WATER,ELECTRIC/HAND PUMP,122230,36.03,6360
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,INSIDE WATER,PROTECTED WELL,1177,0.35,25
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,INSIDE WATER,UN-PROTECTED WELL,1478,0.44,34
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,INSIDE WATER,OTHERS,15370,4.53,663
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,OUTSIDE WATER,TOTAL OUTSIDE,68127,20.08,3894
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,OUTSIDE WATER,TAP,11904,3.51,370
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,OUTSIDE WATER,ELECTRIC/HAND PUMP,14158,4.17,1386
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,OUTSIDE WATER,PROTECTED WELL,800,0.24,3
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,OUTSIDE WATER,UN-PROTECTED WELL,2281,0.67,6
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,OUTSIDE WATER,SPRING,7455,2.2,27
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,OUTSIDE WATER,CANAL/RIVER/POND,11342,3.34,39
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,RENTED,16163,4.77,OUTSIDE WATER,OTHERS,20187,5.95,2063
