province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,WALL,BAKED BRICKS/BLOCKS/STONES,176710,56.37,2664
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,WALL,UNBAKED BRICKS/MUD,122593,39.1,1052
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,WALL,WOOD/BAMBOO,7382,2.35,120
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,WALL,OTHERS,6822,2.18,119
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,ROOF,RCC/RBC,13986,4.46,496
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,ROOF,CEMENT/IRON SHEETS,5652,1.8,234
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,ROOF,GARDER/T.IRON,173084,55.21,2259
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,ROOF,WOOD/BAMBOO,111967,35.71,830
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3955,1.26,ROOF,OTHERS,8818,2.81,136
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,47752,15.23,WALL,BAKED BRICKS/BLOCKS/STONES,176710,56.37,32412
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,47752,15.23,WALL,UNBAKED BRICKS/MUD,122593,39.1,12888
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,47752,15.23,WALL,WOOD/BAMBOO,7382,2.35,1188
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,47752,15.23,WALL,OTHERS,6822,2.18,1264
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,47752,15.23,ROOF,RCC/RBC,13986,4.46,3168
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,47752,15.23,ROOF,CEMENT/IRON SHEETS,5652,1.8,1336
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,47752,15.23,ROOF,GARDER/T.IRON,173084,55.21,31012
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,47752,15.23,ROOF,WOOD/BAMBOO,111967,35.71,10897
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,LESS THAN 5 YEARS,47752,15.23,ROOF,OTHERS,8818,2.81,1339
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,5-10 YEARS,116040,37.01,WALL,BAKED BRICKS/BLOCKS/STONES,176710,56.37,69350
