province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,ALL SEXES,2872631,81190,479059,979674,1414395,1394937,518706,713992,1228497,1414156,1206132,1348609,154422,103185
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,MALE,1451327,41861,243760,507272,739209,724555,261107,351433,595825,691458,582233,654263,77784,52661
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,FEMALE,1421127,39329,235299,472402,675182,670324,257541,362478,632533,722538,623767,694192,76612,50507
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,TOTAL,TRANSGENDER,177,0,0,0,4,58,58,81,139,160,132,154,26,17
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,ALL SEXES,2326410,67350,204627,426179,1180297,1138819,408573,561421,963534,1108000,944287,1060125,125468,85160
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,MALE,1173573,34698,198377,397526,616652,591811,205408,275716,465053,538959,453153,511709,63137,43584
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,FEMALE,1152704,32652,0,0,563641,546964,203121,285646,498379,568923,491043,548305,62308,41561
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,RURAL,TRANSGENDER,133,0,76055,155969,4,44,44,59,102,118,91,111,23,15
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,URBAN,ALL SEXES,546221,13840,39133,81093,234098,256118,110133,152571,264963,306156,261845,288484,28954,18025
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,URBAN,MALE,277754,7163,36922,74876,122557,132744,55699,75717,130772,152499,129080,142554,14647,9077
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,URBAN,FEMALE,268423,6677,0,0,111541,123360,54420,76832,134154,153615,132724,145887,14304,8946
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN DISTRICT,URBAN,TRANSGENDER,44,0,0,0,0,14,14,22,37,42,41,43,3,2
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,TOTAL,ALL SEXES,212652,7780,43861,83156,112474,98557,33402,47145,82642,95662,82667,93284,11458,7974
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,TOTAL,MALE,109429,3968,22139,42915,59171,52818,17862,24457,41532,48266,40776,46183,5767,4068
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,TOTAL,FEMALE,103213,3812,21722,40241,53303,45737,15538,22683,41102,47386,41882,47092,5691,3906
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,TOTAL,TRANSGENDER,10,0,0,0,0,2,2,5,8,10,9,9,0,0
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,RURAL,ALL SEXES,212652,7780,43861,83156,59171,98557,33402,47145,82642,95662,82667,93284,11458,7974
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,RURAL,MALE,109429,3968,22139,42915,53303,52818,17862,24457,41532,48266,40776,46183,5767,4068
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,RURAL,FEMALE,103213,3812,21722,40241,0,45737,15538,22683,41102,47386,41882,47092,5691,3906
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,RURAL,TRANSGENDER,10,0,0,0,0,2,2,5,8,10,9,9,0,0
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,URBAN,ALL SEXES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,URBAN,MALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,URBAN,FEMALE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DE-EXCLUDED AREA D.G KHAN TEHSIL,URBAN,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN TEHSIL,TOTAL,ALL SEXES,1224964,33907,195919,406256,593645,600772,228740,313862,535621,615635,526114,584065,63379,41378
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN TEHSIL,TOTAL,MALE,611983,17461,99420,209898,309910,309555,112965,150813,254149,295233,248497,277523,31706,20740
PUNJAB,067,DERA GHAZI KHAN DISTRICT,DERA GHAZI KHAN TEHSIL,TOTAL,FEMALE,612899,16446,96499,196358,283734,291191,115749,163011,281409,320330,277554,306469,31660,20628
