province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,2191495,100,REGULAR,338181,99.54,2171437
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,2191495,100,INSTITUTIONAL,1535,0.45,19939
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,2191495,100,HOMELESS,41,0.01,119
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,2191495,100,TOTAL,339757,100,2191495
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,1100365,50.21,REGULAR,338181,99.54,1089225
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,1100365,50.21,INSTITUTIONAL,1535,0.45,11067
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,1100365,50.21,HOMELESS,41,0.01,73
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,1100365,50.21,TOTAL,339757,100,1100365
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,1090879,49.78,REGULAR,338181,99.54,1081969
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,1090879,49.78,INSTITUTIONAL,1535,0.45,8864
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,1090879,49.78,HOMELESS,41,0.01,46
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,1090879,49.78,TOTAL,339757,100,1090879
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,TRANSGENDER,251,0.01,REGULAR,338181,99.54,243
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,TRANSGENDER,251,0.01,INSTITUTIONAL,1535,0.45,8
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,TRANSGENDER,251,0.01,HOMELESS,41,0.01,0
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,TRANSGENDER,251,0.01,TOTAL,339757,100,251
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,RURAL,ALL SEXES,1749524,100,REGULAR,267842,99.65,1737002
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,RURAL,ALL SEXES,1749524,100,INSTITUTIONAL,917,0.34,12464
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,RURAL,ALL SEXES,1749524,100,HOMELESS,22,0.01,58
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,RURAL,ALL SEXES,1749524,100,TOTAL,268781,100,1749524
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,RURAL,MALE,880161,50.31,REGULAR,267842,99.65,872913
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,RURAL,MALE,880161,50.31,INSTITUTIONAL,917,0.34,7213
