province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,1,3526,1.16,52848,17.35,645
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,LESS THAN 5 YEARS,1,45560,14.96,52848,17.35,8934
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,5-10 YEARS,1,94337,30.98,52848,17.35,16225
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,11-50 YEARS,1,157467,51.71,52848,17.35,26439
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,OVER 50 YEARS,1,3655,1.2,52848,17.35,605
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,2,3526,1.16,91166,29.94,998
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,LESS THAN 5 YEARS,2,45560,14.96,91166,29.94,14226
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,5-10 YEARS,2,94337,30.98,91166,29.94,29663
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,11-50 YEARS,2,157467,51.71,91166,29.94,45311
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,OVER 50 YEARS,2,3655,1.2,91166,29.94,968
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,3,3526,1.16,69154,22.71,845
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,LESS THAN 5 YEARS,3,45560,14.96,69154,22.71,9754
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,5-10 YEARS,3,94337,30.98,69154,22.71,21716
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,11-50 YEARS,3,157467,51.71,69154,22.71,36088
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,OVER 50 YEARS,3,3655,1.2,69154,22.71,751
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,4,3526,1.16,44643,14.66,500
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,LESS THAN 5 YEARS,4,45560,14.96,44643,14.66,6154
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,5-10 YEARS,4,94337,30.98,44643,14.66,13522
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,11-50 YEARS,4,157467,51.71,44643,14.66,23885
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,OVER 50 YEARS,4,3655,1.2,44643,14.66,582
