province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,3526,1.16,KITCHEN,SEPARATE,141116,46.34,1911
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,3526,1.16,KITCHEN,SHARED,43379,14.24,482
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,3526,1.16,KITCHEN,NONE,120050,39.42,1133
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,3526,1.16,BATH,SEPARATE,200826,65.94,2406
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,3526,1.16,BATH,SHARED,73676,24.19,699
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,3526,1.16,BATH,NONE,30043,9.86,421
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,3526,1.16,LATRINE,SEWER,49141,16.14,756
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,3526,1.16,LATRINE,SEPTIC TANK,60996,20.03,663
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,3526,1.16,LATRINE,OPEN DRAIN,100030,32.85,1033
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,3526,1.16,LATRINE,PIT WITH SLAB,61460,20.18,632
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,3526,1.16,LATRINE,OTHER,3446,1.13,70
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,UNDER CONSTRUCTION,3526,1.16,LATRINE,NONE,29472,9.68,372
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,LESS THAN 5 YEARS,45560,14.96,KITCHEN,SEPARATE,141116,46.34,20428
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,LESS THAN 5 YEARS,45560,14.96,KITCHEN,SHARED,43379,14.24,5791
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,LESS THAN 5 YEARS,45560,14.96,KITCHEN,NONE,120050,39.42,19341
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,LESS THAN 5 YEARS,45560,14.96,BATH,SEPARATE,200826,65.94,29628
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,LESS THAN 5 YEARS,45560,14.96,BATH,SHARED,73676,24.19,10259
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,LESS THAN 5 YEARS,45560,14.96,BATH,NONE,30043,9.86,5673
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,LESS THAN 5 YEARS,45560,14.96,LATRINE,SEWER,49141,16.14,6705
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,LESS THAN 5 YEARS,45560,14.96,LATRINE,SEPTIC TANK,60996,20.03,9722
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,LESS THAN 5 YEARS,45560,14.96,LATRINE,OPEN DRAIN,100030,32.85,14453
