province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1634034,67.32,FORMAL LITERATE,1089238
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,10 - 14,243548,84.27,FORMAL LITERATE,204829
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,15 - 19,225071,82.48,FORMAL LITERATE,185120
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,20 - 24,197146,77.68,FORMAL LITERATE,152127
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,25 - 29,169165,71.98,FORMAL LITERATE,120619
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,30 - 34,151421,68.6,FORMAL LITERATE,102746
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,35 - 39,132919,65.1,FORMAL LITERATE,85508
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,40 - 44,107560,59.98,FORMAL LITERATE,63673
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,45 - 49,93361,53.17,FORMAL LITERATE,48761
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,50 - 54,89324,49.51,FORMAL LITERATE,43312
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,55 - 59,64197,46.78,FORMAL LITERATE,29347
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,60 - 64,54334,41.92,FORMAL LITERATE,22059
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,65 - 69,38128,34.82,FORMAL LITERATE,12767
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,70 - 74,29694,31.6,FORMAL LITERATE,8986
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,38166,26.2,FORMAL LITERATE,9384
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1634034,67.32,INFORMAL LITERATE,10799
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,10 - 14,243548,84.27,INFORMAL LITERATE,421
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,15 - 19,225071,82.48,INFORMAL LITERATE,523
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,20 - 24,197146,77.68,INFORMAL LITERATE,1015
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,25 - 29,169165,71.98,INFORMAL LITERATE,1144
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,30 - 34,151421,68.6,INFORMAL LITERATE,1126
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,35 - 39,132919,65.1,INFORMAL LITERATE,1017
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,40 - 44,107560,59.98,INFORMAL LITERATE,837
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,45 - 49,93361,53.17,INFORMAL LITERATE,878
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,50 - 54,89324,49.51,INFORMAL LITERATE,914
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,55 - 59,64197,46.78,INFORMAL LITERATE,683
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,60 - 64,54334,41.92,INFORMAL LITERATE,718
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,65 - 69,38128,34.82,INFORMAL LITERATE,509
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,70 - 74,29694,31.6,INFORMAL LITERATE,398
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,38166,26.2,INFORMAL LITERATE,616
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,10 AND ABOVE,815023,73.85,ILLITERATE,213125
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,10 - 14,126422,85.5,ILLITERATE,18325
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,15 - 19,114275,84.48,ILLITERATE,17737
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,20 - 24,94331,80.79,ILLITERATE,18122
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,25 - 29,78636,76.21,ILLITERATE,18708
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,30 - 34,71432,75.18,ILLITERATE,17726
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,35 - 39,64991,74.18,ILLITERATE,16778
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,40 - 44,52288,71.51,ILLITERATE,14899
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,45 - 49,47282,65.06,ILLITERATE,16519
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,50 - 54,46553,61.5,ILLITERATE,17925
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,55 - 59,33895,61.07,ILLITERATE,13196
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,60 - 64,28593,58.14,ILLITERATE,11970
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,65 - 69,20052,49.89,ILLITERATE,10049
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,70 - 74,15887,46.47,ILLITERATE,8505
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,75 AND ABOVE,20386,37.87,ILLITERATE,12666
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,10 AND ABOVE,815023,73.85,TOTAL LITERATE,601898
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,10 - 14,126422,85.5,TOTAL LITERATE,108097
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,15 - 19,114275,84.48,TOTAL LITERATE,96538
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,20 - 24,94331,80.79,TOTAL LITERATE,76209
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,25 - 29,78636,76.21,TOTAL LITERATE,59928
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,30 - 34,71432,75.18,TOTAL LITERATE,53706
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,35 - 39,64991,74.18,TOTAL LITERATE,48213
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,40 - 44,52288,71.51,TOTAL LITERATE,37389
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,45 - 49,47282,65.06,TOTAL LITERATE,30763
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,50 - 54,46553,61.5,TOTAL LITERATE,28628
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,55 - 59,33895,61.07,TOTAL LITERATE,20699
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,60 - 64,28593,58.14,TOTAL LITERATE,16623
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,65 - 69,20052,49.89,TOTAL LITERATE,10003
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,70 - 74,15887,46.47,TOTAL LITERATE,7382
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,75 AND ABOVE,20386,37.87,TOTAL LITERATE,7720
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,10 AND ABOVE,815023,73.85,FORMAL LITERATE,597101
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,10 - 14,126422,85.5,FORMAL LITERATE,107862
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,15 - 19,114275,84.48,FORMAL LITERATE,96271
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,20 - 24,94331,80.79,FORMAL LITERATE,75759
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,25 - 29,78636,76.21,FORMAL LITERATE,59445
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,30 - 34,71432,75.18,FORMAL LITERATE,53236
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,35 - 39,64991,74.18,FORMAL LITERATE,47784
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,40 - 44,52288,71.51,FORMAL LITERATE,37025
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,45 - 49,47282,65.06,FORMAL LITERATE,30375
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,50 - 54,46553,61.5,FORMAL LITERATE,28226
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,55 - 59,33895,61.07,FORMAL LITERATE,20406
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,60 - 64,28593,58.14,FORMAL LITERATE,16316
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,65 - 69,20052,49.89,FORMAL LITERATE,9772
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,70 - 74,15887,46.47,FORMAL LITERATE,7191
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,75 AND ABOVE,20386,37.87,FORMAL LITERATE,7433
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,10 AND ABOVE,815023,73.85,INFORMAL LITERATE,4797
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,10 - 14,126422,85.5,INFORMAL LITERATE,235
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,15 - 19,114275,84.48,INFORMAL LITERATE,267
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,20 - 24,94331,80.79,INFORMAL LITERATE,450
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,25 - 29,78636,76.21,INFORMAL LITERATE,483
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,30 - 34,71432,75.18,INFORMAL LITERATE,470
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,35 - 39,64991,74.18,INFORMAL LITERATE,429
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,40 - 44,52288,71.51,INFORMAL LITERATE,364
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,45 - 49,47282,65.06,INFORMAL LITERATE,388
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,50 - 54,46553,61.5,INFORMAL LITERATE,402
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,55 - 59,33895,61.07,INFORMAL LITERATE,293
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,60 - 64,28593,58.14,INFORMAL LITERATE,307
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,65 - 69,20052,49.89,INFORMAL LITERATE,231
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,70 - 74,15887,46.47,INFORMAL LITERATE,191
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,MALE,75 AND ABOVE,20386,37.87,INFORMAL LITERATE,287
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,10 AND ABOVE,818760,60.83,ILLITERATE,320734
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,10 - 14,117126,82.95,ILLITERATE,19973
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,15 - 19,110778,80.42,ILLITERATE,21685
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,20 - 24,102783,74.83,ILLITERATE,25866
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,25 - 29,90497,68.31,ILLITERATE,28682
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,30 - 34,79953,62.72,ILLITERATE,29806
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,35 - 39,67893,56.41,ILLITERATE,29595
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,40 - 44,55256,49.07,ILLITERATE,28144
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,45 - 49,46061,40.97,ILLITERATE,27189
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,50 - 54,42760,36.48,ILLITERATE,27163
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,55 - 59,30288,30.79,ILLITERATE,20963
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,60 - 64,25733,23.91,ILLITERATE,19581
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,65 - 69,18063,18.09,ILLITERATE,14795
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,70 - 74,13798,14.49,ILLITERATE,11798
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,75 AND ABOVE,17771,12.81,ILLITERATE,15494
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,10 AND ABOVE,818760,60.83,TOTAL LITERATE,498026
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,10 - 14,117126,82.95,TOTAL LITERATE,97153
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,15 - 19,110778,80.42,TOTAL LITERATE,89093
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,20 - 24,102783,74.83,TOTAL LITERATE,76917
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,25 - 29,90497,68.31,TOTAL LITERATE,61815
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,30 - 34,79953,62.72,TOTAL LITERATE,50147
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,35 - 39,67893,56.41,TOTAL LITERATE,38298
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,40 - 44,55256,49.07,TOTAL LITERATE,27112
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,45 - 49,46061,40.97,TOTAL LITERATE,18872
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,50 - 54,42760,36.48,TOTAL LITERATE,15597
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,55 - 59,30288,30.79,TOTAL LITERATE,9325
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,60 - 64,25733,23.91,TOTAL LITERATE,6152
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,65 - 69,18063,18.09,TOTAL LITERATE,3268
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,70 - 74,13798,14.49,TOTAL LITERATE,2000
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,75 AND ABOVE,17771,12.81,TOTAL LITERATE,2277
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,10 AND ABOVE,818760,60.83,FORMAL LITERATE,492026
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,10 - 14,117126,82.95,FORMAL LITERATE,96967
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,15 - 19,110778,80.42,FORMAL LITERATE,88837
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,20 - 24,102783,74.83,FORMAL LITERATE,76352
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,25 - 29,90497,68.31,FORMAL LITERATE,61154
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,30 - 34,79953,62.72,FORMAL LITERATE,49491
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,35 - 39,67893,56.41,FORMAL LITERATE,37710
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,40 - 44,55256,49.07,FORMAL LITERATE,26639
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,45 - 49,46061,40.97,FORMAL LITERATE,18382
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,50 - 54,42760,36.48,FORMAL LITERATE,15085
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,55 - 59,30288,30.79,FORMAL LITERATE,8937
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,60 - 64,25733,23.91,FORMAL LITERATE,5741
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,65 - 69,18063,18.09,FORMAL LITERATE,2990
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,70 - 74,13798,14.49,FORMAL LITERATE,1793
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,FEMALE,75 AND ABOVE,17771,12.81,FORMAL LITERATE,1948
