province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,OWNED,304545,90.05,WALL,BAKED BRICKS/BLOCKS/STONES,304979,90.18,277357
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,OWNED,304545,90.05,WALL,UNBAKED BRICKS/MUD,26622,7.87,22094
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,OWNED,304545,90.05,WALL,WOOD/BAMBOO,1951,0.58,1501
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,OWNED,304545,90.05,WALL,OTHERS,4629,1.37,3593
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,OWNED,304545,90.05,ROOF,RCC/RBC,24216,7.16,19741
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,OWNED,304545,90.05,ROOF,CEMENT/IRON SHEETS,5871,1.74,5082
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,OWNED,304545,90.05,ROOF,GARDER/T.IRON,247838,73.29,228732
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,OWNED,304545,90.05,ROOF,WOOD/BAMBOO,53162,15.72,45147
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,OWNED,304545,90.05,ROOF,OTHERS,7094,2.1,5843
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENTED,17531,5.18,WALL,BAKED BRICKS/BLOCKS/STONES,304979,90.18,16246
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENTED,17531,5.18,WALL,UNBAKED BRICKS/MUD,26622,7.87,915
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENTED,17531,5.18,WALL,WOOD/BAMBOO,1951,0.58,116
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENTED,17531,5.18,WALL,OTHERS,4629,1.37,254
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENTED,17531,5.18,ROOF,RCC/RBC,24216,7.16,3657
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENTED,17531,5.18,ROOF,CEMENT/IRON SHEETS,5871,1.74,539
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENTED,17531,5.18,ROOF,GARDER/T.IRON,247838,73.29,10681
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENTED,17531,5.18,ROOF,WOOD/BAMBOO,53162,15.72,2308
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENTED,17531,5.18,ROOF,OTHERS,7094,2.1,346
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENT FREE,16105,4.76,WALL,BAKED BRICKS/BLOCKS/STONES,304979,90.18,11376
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENT FREE,16105,4.76,WALL,UNBAKED BRICKS/MUD,26622,7.87,3613
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENT FREE,16105,4.76,WALL,WOOD/BAMBOO,1951,0.58,334
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENT FREE,16105,4.76,WALL,OTHERS,4629,1.37,782
PUNJAB,060,TOBA TEK SINGH DISTRICT,TOBA TEK SINGH DISTRICT,TOTAL,RENT FREE,16105,4.76,ROOF,RCC/RBC,24216,7.16,818
