province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
PUNJAB,060,TOBA TEK SINGH DISTRICT,NA,NA,NA,YES,TOBA TEK SINGH DISTRICT,441971,220204,221663,104,78.12,81.51,74.82,49.04,65848,57923,29,42885,41027,12,13852,17202,3,428983,12988,338272,260170,28983,110979,230728
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,NA,NA,YES,GOJRA TEHSIL,174831,87132,87664,35,79.17,81.69,76.71,62.86,26079,23280,13,17187,16906,5,5313,6794,2,167225,7606,134000,102499,11571,42442,90321
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,GOJRA MC,NA,YES,GOJRA MC,174831,87132,87664,35,79.17,81.69,76.71,62.86,26079,23280,13,17187,16906,5,5313,6794,2,167225,7606,134000,102499,11571,42442,90321
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,GOJRA MC,CHARGE NO 06,YES,CHARGE NO 06,41197,20412,20773,12,79.02,81.5,76.63,83.33,6131,5326,7,4185,4274,1,1353,1808,1,39611,1586,31620,24112,2757,8976,21374
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,GOJRA MC,CHARGE NO 06,NO,CIRCLE NO 01,6509,3151,3352,6,77.69,80.56,75.04,100,974,844,4,550,686,0,112,177,1,5611,898,4970,3795,445,1320,3305
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,GOJRA MC,CHARGE NO 06,NO,CIRCLE NO 02,17919,9012,8905,2,72.16,74.44,69.9,0,2604,2208,0,1622,1607,0,474,625,0,17330,589,13562,10137,1040,3268,8926
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,GOJRA MC,CHARGE NO 06,NO,CIRCLE NO 03,3531,1722,1808,1,85.83,89.2,82.78,100,465,480,0,483,434,1,180,234,0,3494,37,2759,2064,236,826,1812
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,GOJRA MC,CHARGE NO 06,NO,CIRCLE NO 04,13238,6527,6708,3,86.85,89.43,84.38,100,2088,1794,3,1530,1547,0,587,772,0,13176,62,10329,8116,1036,3562,7331
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,GOJRA MC,CHARGE NO 07,YES,CHARGE NO 07,32734,16166,16563,5,80.21,82.47,78.07,60,5018,4624,2,3388,3458,1,989,1342,0,32305,429,25188,19561,2205,8721,17245
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,GOJRA MC,CHARGE NO 07,NO,CIRCLE NO 01,9038,4364,4673,1,90.3,92.21,88.58,100,1292,1279,0,1232,1329,1,426,569,0,8886,152,7141,5426,676,2061,5000
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,GOJRA MC,CHARGE NO 07,NO,CIRCLE NO 02,13205,6589,6613,3,77.16,79.3,75.08,33.33,2099,1877,1,1169,1204,0,353,456,0,12957,248,10141,7925,853,3774,7061
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,GOJRA MC,CHARGE NO 07,NO,CIRCLE NO 03,10491,5213,5277,1,75.02,78.1,72.03,100,1627,1468,1,987,925,0,210,317,0,10462,29,7906,6210,676,2886,5184
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,GOJRA MC,CHARGE NO 08,YES,CHARGE NO 08,45460,22695,22756,9,81.15,84.08,78.26,77.78,6531,5853,3,4554,4273,2,1426,1794,1,42884,2576,34716,26075,2882,11090,23368
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,GOJRA MC,CHARGE NO 08,NO,CIRCLE NO 01,16113,7977,8130,6,79.08,81.24,76.99,83.33,2182,2001,2,1624,1595,2,507,649,1,14439,1674,12340,9337,1044,4459,8384
PUNJAB,060,TOBA TEK SINGH DISTRICT,GOJRA TEHSIL,GOJRA MC,CHARGE NO 08,NO,CIRCLE NO 02,21322,10796,10523,3,78.34,81.86,74.79,66.67,3302,2855,1,1733,1616,0,395,512,0,20473,849,16022,11898,1233,4959,10365
