province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,5856,3696212,1867724,1828074,414,102.17,631.18,29.44,6.17,2665979,1.73
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,NA,2608007,1316960,1290851,196,102.02,NA,NA,6.22,1915947,1.63
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,URBAN,NA,1088205,550764,537223,218,102.52,NA,NA,6.06,750032,1.97
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,TOTAL,663,356206,179025,177148,33,101.06,537.26,34.24,5.57,254732,1.78
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,RURAL,NA,234249,117608,116627,14,100.84,NA,NA,5.62,177095,1.48
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,URBAN,NA,121957,61417,60521,19,101.48,NA,NA,5.49,77637,2.4
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,TOTAL,504,314369,156593,157746,30,99.27,623.75,19.07,5.89,226365,1.74
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,RURAL,NA,254416,126458,127941,17,98.84,NA,NA,5.89,181739,1.78
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,URBAN,NA,59953,30135,29805,13,101.11,NA,NA,5.92,44626,1.56
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,TOTAL,948,451978,230247,221680,51,103.86,476.77,14.49,6.41,338790,1.53
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,RURAL,NA,386479,196994,189454,31,103.98,NA,NA,6.45,294224,1.44
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,URBAN,NA,65499,33253,32226,20,103.19,NA,NA,6.22,44566,2.04
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,TOTAL,829,340695,170966,169703,26,100.74,410.97,22.37,6.32,247605,1.69
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,RURAL,NA,264488,132857,131617,14,100.94,NA,NA,6.41,197108,1.56
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,URBAN,NA,76207,38109,38086,12,100.06,NA,NA,6.03,50497,2.19
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,TOTAL,1536,1535152,779503,755423,226,103.19,999.45,42.88,6.23,1081459,1.86
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,RURAL,NA,876944,445798,431062,84,103.42,NA,NA,6.28,623019,1.81
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,URBAN,NA,658208,333705,324361,142,102.88,NA,NA,6.18,458440,1.92
PUNJAB,045,SARGODHA DISTRICT,SHAHPUR TEHSIL,TOTAL,769,353325,177319,175990,16,100.76,459.46,19.43,5.95,262747,1.57
PUNJAB,045,SARGODHA DISTRICT,SHAHPUR TEHSIL,RURAL,NA,284663,142231,142423,9,99.87,NA,NA,5.94,211557,1.57
PUNJAB,045,SARGODHA DISTRICT,SHAHPUR TEHSIL,URBAN,NA,68662,35088,33567,7,104.53,NA,NA,5.97,51190,1.55
PUNJAB,045,SARGODHA DISTRICT,SILLANWALI TEHSIL,TOTAL,607,344487,174071,170384,32,102.16,567.52,10.95,6.63,254281,1.61
PUNJAB,045,SARGODHA DISTRICT,SILLANWALI TEHSIL,RURAL,NA,306768,155014,151727,27,102.17,NA,NA,6.69,231205,1.5
PUNJAB,045,SARGODHA DISTRICT,SILLANWALI TEHSIL,URBAN,NA,37719,19057,18657,5,102.14,NA,NA,6.19,23076,2.62
