province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,1,512912,86.63,139559,23.57,114121
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,1,36678,6.2,139559,23.57,7545
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENT FREE,1,42454,7.17,139559,23.57,17893
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,2,512912,86.63,206600,34.9,174998
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,2,36678,6.2,206600,34.9,16285
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENT FREE,2,42454,7.17,206600,34.9,15317
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,3,512912,86.63,126150,21.31,111998
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,3,36678,6.2,126150,21.31,8277
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENT FREE,3,42454,7.17,126150,21.31,5875
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,4,512912,86.63,64018,10.81,59121
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,4,36678,6.2,64018,10.81,2920
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENT FREE,4,42454,7.17,64018,10.81,1977
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,5,512912,86.63,26081,4.41,24506
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,5,36678,6.2,26081,4.41,917
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENT FREE,5,42454,7.17,26081,4.41,658
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,6,512912,86.63,14771,2.49,14036
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,6,36678,6.2,14771,2.49,392
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENT FREE,6,42454,7.17,14771,2.49,343
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,7,512912,86.63,6651,1.12,6277
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,7,36678,6.2,6651,1.12,183
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENT FREE,7,42454,7.17,6651,1.12,191
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,8,512912,86.63,3781,0.64,3618
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,8,36678,6.2,3781,0.64,61
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENT FREE,8,42454,7.17,3781,0.64,102
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,9,512912,86.63,4433,0.75,4237
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,9,36678,6.2,4433,0.75,98
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENT FREE,9,42454,7.17,4433,0.75,98
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OWNED,1,372820,89.69,107313,25.82,90052
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,RENTED,1,9247,2.22,107313,25.82,2513
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,RENT FREE,1,33630,8.09,107313,25.82,14748
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OWNED,2,372820,89.69,149187,35.89,132418
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,RENTED,2,9247,2.22,149187,35.89,4408
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,RENT FREE,2,33630,8.09,149187,35.89,12361
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OWNED,3,372820,89.69,83621,20.12,77824
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,RENTED,3,9247,2.22,83621,20.12,1603
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,RENT FREE,3,33630,8.09,83621,20.12,4194
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OWNED,4,372820,89.69,41169,9.9,39335
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,RENTED,4,9247,2.22,41169,9.9,437
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,RENT FREE,4,33630,8.09,41169,9.9,1397
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OWNED,5,372820,89.69,16489,3.97,15879
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,RENTED,5,9247,2.22,16489,3.97,169
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,RENT FREE,5,33630,8.09,16489,3.97,441
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OWNED,6,372820,89.69,8761,2.11,8484
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,RENTED,6,9247,2.22,8761,2.11,53
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,RENT FREE,6,33630,8.09,8761,2.11,224
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OWNED,7,372820,89.69,4192,1.01,4015
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,RENTED,7,9247,2.22,4192,1.01,35
