province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,3696212,83706,457522,928166,1413764,1595644,716222,1017594,1834630,NA,1871419,2120873,267868,176401
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,1867724,42933,234135,476998,729515,812867,357059,499134,899162,NA,923630,1055747,141770,93845
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,1828074,40773,223387,451168,684246,782672,359058,518280,935131,NA,947427,1064726,126052,82524
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,414,0,0,0,3,105,105,180,337,NA,362,400,46,32
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,2608007,60484,331521,673443,1019393,1129067,495610,703128,1265853,NA,1289841,1475554,198722,133393
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,MALE,1316960,30958,169507,346203,526144,575205,246648,344081,618622,NA,635048,733286,104973,71038
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,FEMALE,1290851,29526,162014,327240,493246,553825,248925,358974,647078,NA,654625,742078,93720,62336
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,TRANSGENDER,196,0,0,0,3,37,37,73,153,NA,168,190,29,19
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,URBAN,ALL SEXES,1088205,23222,64628,130795,394371,466577,220612,314466,568777,NA,581578,645319,69146,43008
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,URBAN,MALE,550764,11975,61373,123928,203371,237662,110411,155053,280540,NA,288582,322461,36797,22807
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,URBAN,FEMALE,537223,11247,0,0,191000,228847,110133,159306,288053,NA,292802,322648,32332,20188
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,URBAN,TRANSGENDER,218,0,0,0,0,68,68,107,184,NA,194,210,17,13
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,TOTAL,ALL SEXES,356206,7711,43926,89349,137323,154521,68845,96735,175605,NA,179100,203471,26217,17183
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,TOTAL,MALE,179025,3947,22398,45762,70794,78601,34134,47107,85037,NA,87374,100292,13960,9149
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,TOTAL,FEMALE,177148,3764,21528,43587,66529,75912,34703,49614,90541,NA,91695,103146,12255,8032
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,TOTAL,TRANSGENDER,33,0,0,0,0,8,8,14,27,NA,31,33,2,2
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,RURAL,ALL SEXES,234249,5049,29259,59523,91133,101359,44596,62465,112908,NA,115584,133054,18781,12560
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,RURAL,MALE,117608,2573,14830,30398,46942,51535,22005,30349,54505,NA,56271,65501,9970,6663
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,RURAL,FEMALE,116627,2476,14429,29125,44191,49823,22590,32112,58392,NA,59301,67539,8809,5895
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,RURAL,TRANSGENDER,14,0,0,0,0,1,1,4,11,NA,12,14,2,2
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,URBAN,ALL SEXES,121957,2662,14667,29826,46190,53162,24249,34270,62697,NA,63516,70417,7436,4623
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,URBAN,MALE,61417,1374,7568,15364,23852,27066,12129,16758,30532,NA,31103,34791,3990,2486
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,URBAN,FEMALE,60521,1288,7099,14462,22338,26089,12113,17502,32149,NA,32394,35607,3446,2137
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,URBAN,TRANSGENDER,19,0,0,0,0,7,7,10,16,NA,19,19,0,0
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,TOTAL,ALL SEXES,314369,6801,38425,77736,119489,135081,60747,85810,152723,NA,157384,181313,25583,16992
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,TOTAL,MALE,156593,3565,19867,40168,61739,68096,29648,40969,72489,NA,75384,88080,13560,9003
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,TOTAL,FEMALE,157746,3236,18558,37568,57750,66976,31090,44828,80212,NA,81973,93203,12018,7986
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,TOTAL,TRANSGENDER,30,0,0,0,0,9,9,13,22,NA,27,30,5,3
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,RURAL,ALL SEXES,254416,5549,31584,64030,98116,108974,47914,67854,121467,NA,125467,145529,21456,14369
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,RURAL,MALE,126458,2896,16267,33012,50632,54844,23277,32226,57292,NA,59797,70474,11403,7634
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,RURAL,FEMALE,127941,2653,15317,31018,47484,54129,24636,35625,64166,NA,65656,75038,10048,6732
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,RURAL,TRANSGENDER,17,0,0,0,0,1,1,3,9,NA,14,17,5,3
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,URBAN,ALL SEXES,59953,1252,6841,13706,21373,26107,12833,17956,31256,NA,31917,35784,4127,2623
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,URBAN,MALE,30135,669,3600,7156,11107,13252,6371,8743,15197,NA,15587,17606,2157,1369
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,URBAN,FEMALE,29805,583,3241,6550,10266,12847,6454,9203,16046,NA,16317,18165,1970,1254
PUNJAB,045,SARGODHA DISTRICT,BHERA TEHSIL,URBAN,TRANSGENDER,13,0,0,0,0,8,8,10,13,NA,13,13,0,0
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,TOTAL,ALL SEXES,451978,10524,59721,121662,180852,193277,81043,115758,214172,NA,218862,252905,36196,24814
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,TOTAL,MALE,230247,5346,30809,63009,94059,99003,40409,56879,105861,NA,108913,126916,19092,13314
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,TOTAL,FEMALE,221680,5178,28912,58653,86792,94261,40621,58862,108274,NA,109909,125939,17092,11494
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,TOTAL,TRANSGENDER,51,0,0,0,1,13,13,17,37,NA,40,50,12,6
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,RURAL,ALL SEXES,386479,8942,51415,104625,154868,164532,68636,98077,181953,NA,186210,216109,31770,21831
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,RURAL,MALE,196994,4508,26458,54193,80567,84364,34219,48193,90011,NA,92732,108552,16765,11712
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,RURAL,FEMALE,189454,4434,24957,50432,74300,80160,34409,49875,91921,NA,93454,107527,14997,10115
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,RURAL,TRANSGENDER,31,0,0,0,1,8,8,9,21,NA,24,30,8,4
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,URBAN,ALL SEXES,65499,1582,8306,17037,25984,28745,12407,17681,32219,NA,32652,36796,4426,2983
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,URBAN,MALE,33253,838,4351,8816,13492,14639,6190,8686,15850,NA,16181,18364,2327,1602
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,URBAN,FEMALE,32226,744,3955,8221,12492,14101,6212,8987,16353,NA,16455,18412,2095,1379
PUNJAB,045,SARGODHA DISTRICT,KOT MOMIN TEHSIL,URBAN,TRANSGENDER,20,0,0,0,0,5,5,8,16,NA,16,20,4,2
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,TOTAL,ALL SEXES,340695,7592,41411,84762,130510,147624,65920,93115,169083,NA,170752,193760,24780,16571
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,TOTAL,MALE,170966,3857,21092,43367,67152,75009,32753,45390,81996,NA,83501,95578,12970,8792
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,TOTAL,FEMALE,169703,3735,20319,41395,63358,72610,33162,47716,87068,NA,87227,98156,11807,7777
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,TOTAL,TRANSGENDER,26,0,0,0,0,5,5,9,19,NA,24,26,3,2
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,RURAL,ALL SEXES,264488,5880,32475,66853,102418,114593,50348,71092,129572,NA,131045,149435,19787,13428
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,RURAL,MALE,132857,2995,16525,34277,52806,58380,25053,34679,62795,NA,63999,73711,10401,7165
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,RURAL,FEMALE,131617,2885,15950,32576,49612,56210,25292,36408,66766,NA,67032,75710,9385,6263
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,RURAL,TRANSGENDER,14,0,0,0,0,3,3,5,11,NA,14,14,1,0
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,URBAN,ALL SEXES,76207,1712,8936,17909,28092,33031,15572,22023,39511,NA,39707,44325,4993,3143
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,URBAN,MALE,38109,862,4567,9090,14346,16629,7700,10711,19201,NA,19502,21867,2569,1627
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,URBAN,FEMALE,38086,850,4369,8819,13746,16400,7870,11308,20302,NA,20195,22446,2422,1514
PUNJAB,045,SARGODHA DISTRICT,SAHIWAL TEHSIL,URBAN,TRANSGENDER,12,0,0,0,0,2,2,4,8,NA,10,12,2,2
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,TOTAL,ALL SEXES,1535152,34120,184311,374619,573020,663673,306506,436690,782727,NA,800150,895940,103860,66577
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,TOTAL,MALE,779503,17401,94028,192031,295236,338866,154039,216340,388320,NA,398966,450092,55369,35560
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,TOTAL,FEMALE,755423,16719,90283,182588,277783,324750,152410,220247,394215,NA,400986,445633,48472,31002
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,TOTAL,TRANSGENDER,226,0,0,0,1,57,57,103,192,NA,198,215,19,15
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,RURAL,ALL SEXES,876944,20459,110003,223995,339485,382876,171506,243830,433957,NA,442164,500452,62851,41419
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,RURAL,MALE,445798,10421,56133,114805,174916,195675,86339,120988,215590,NA,220816,251787,33324,22124
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,RURAL,FEMALE,431062,10038,53870,109190,164568,187186,85152,122808,218296,NA,221275,248585,29519,19289
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,RURAL,TRANSGENDER,84,0,0,0,1,15,15,34,71,NA,73,80,8,6
PUNJAB,045,SARGODHA DISTRICT,SARGODHA TEHSIL,URBAN,ALL SEXES,658208,13661,74308,150624,233535,280797,135000,192860,348770,NA,357986,395488,41009,25158
