province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,ALL SEXES,3696212,457522,83706,88856,90386,97816,96758,470644,95635,91994,97605,89958,95452,408778,83431,91039,78155,81423,74730,379154,76820,76581,84994,66149,74610,337068,66513,74043,66712,66139,63661,301372,59850,60628,62392,57874,60628,260288,53428,55548,51790,50360,49162,218295,44307,43743,44391,42968,42886,178272,37798,38525,35370,33926,32653,160181,30529,31508,32389,32055,33700,151742,30277,33213,31378,29625,27249,105028,23183,22638,20599,19211,19397,91467,18414,20175,18706,18036,16136,65054,14666,14055,13726,11569,11038,48708,10766,11450,10588,8809,7095,62639
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,MALE,1867724,234135,42933,45580,46322,49931,49369,242863,48729,47635,50357,46441,49701,212945,43092,47388,40549,42767,39149,193596,39572,39609,42853,33900,37662,163463,33379,35756,31919,31833,30576,142075,28409,28472,29100,27564,28530,125075,25193,26233,24374,24541,24734,106674,21773,21555,21250,21360,20736,87583,18683,18554,17038,16819,16489,80696,15518,15810,15868,16468,17032,79895,15527,17177,16355,15967,14869,56954,12820,12387,11096,10522,10129,47925,9653,10440,9780,9502,8550,34591,7790,7447,7243,6235,5876,26221,5728,6165,5740,4801,3787,33033
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,FEMALE,1828074,223387,40773,43276,44064,47885,47389,227781,46906,44359,47248,43517,45751,195833,40339,43651,37606,38656,35581,185526,37245,36969,42133,32239,36940,173532,33118,38275,34777,34292,33070,159222,31419,32142,33276,30298,32087,135156,28213,29307,27402,25814,24420,111572,22513,22181,23134,21597,22147,90662,19101,19970,18327,17105,16159,79461,15001,15693,16519,15582,16666,71827,14742,16032,15021,13652,12380,48063,10358,10249,9501,8688,9267,43528,8753,9732,8925,8533,7585,30452,6871,6606,6482,5334,5159,22480,5034,5284,4848,4007,3307,29592
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,TRANSGENDER,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,3,8,10,8,73,16,12,16,14,15,75,22,14,16,12,11,57,22,8,14,5,8,49,21,7,7,11,3,27,14,1,5,2,5,24,10,5,2,5,2,20,8,4,2,6,0,11,5,2,2,1,1,14,8,3,1,1,1,11,5,2,1,0,3,7,4,1,0,1,1,14
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,ALL SEXES,2608007,331521,60484,64017,65302,70822,70896,341922,69976,66743,70770,65860,68573,291535,60707,64233,56139,57512,52944,265795,54415,54010,59050,46909,51411,229815,47119,50085,45457,44651,42503,207518,42126,41114,42887,39421,41970,178645,37214,37949,35177,34387,33918,150758,30794,30159,31199,28977,29629,121767,25483,26757,24186,22887,22454,111555,20597,21988,23426,22002,23542,105280,20668,23428,21977,20447,18760,73174,15718,15846,14899,13048,13663,65329,13009,14455,13398,12902,11565,48676,10616,10715,10510,8558,8277,36696,8108,8770,8030,6510,5278,48021
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,MALE,1316960,169507,30958,32974,33352,36068,36155,176696,35724,34669,36478,34126,35699,151861,31274,33521,29075,30329,27662,135346,28080,27864,29666,23852,25884,111302,23311,24315,21630,21623,20423,97433,19720,19379,19977,18635,19722,85764,17308,17914,16450,16816,17276,73447,15152,14936,14770,14406,14183,59252,12387,12748,11399,11344,11374,56078,10481,11018,11301,11367,11911,55771,10652,12102,11423,11208,10386,39530,8694,8636,7897,7169,7134,33935,6735,7406,6899,6758,6137,25894,5611,5681,5537,4636,4429,19733,4320,4729,4316,3545,2823,25411
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,FEMALE,1290851,162014,29526,31043,31950,34754,34741,165226,34252,32074,34292,31734,32874,139674,29433,30712,27064,27183,25282,130439,26332,26145,29382,23055,25525,118486,23800,25764,23823,23024,22075,110049,22395,21734,22901,20779,22240,92851,19894,20031,18719,17569,16638,77286,15631,15217,16426,14568,15444,62501,13091,14009,12783,11542,11076,55466,10112,10969,12123,10633,11629,49500,10012,11324,10552,9238,8374,33639,7022,7209,7001,5879,6528,31384,6267,7048,6498,6144,5427,22775,5003,5032,4972,3922,3846,16960,3786,4041,3714,2965,2454,22601
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,TRANSGENDER,196,0,0,0,0,0,0,128722,0,0,0,0,0,0,0,0,0,0,0,10,3,1,2,2,2,27,8,6,4,4,5,36,11,1,9,7,8,30,12,4,8,2,4,25,11,6,3,3,2,14,5,0,4,1,4,11,4,1,2,2,2,9,4,2,2,1,0,5,2,1,1,0,1,10,7,1,1,0,1,7,2,2,1,0,2,3,2,0,0,0,1,9
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,URBAN,ALL SEXES,1088205,126001,23222,24839,25084,26994,25862,66167,25659,25251,26835,24098,26879,117243,22724,26806,22016,23911,21786,113359,22405,22571,25944,19240,23199,107253,19394,23958,21255,21488,21158,93854,17724,19514,19505,18453,18658,81643,16214,17599,16613,15973,15244,67537,13513,13584,13192,13991,13257,56505,12315,11768,11184,11039,10199,48626,9932,9520,8963,10053,10158,46462,9609,9785,9401,9178,8489,31854,7465,6792,5700,6163,5734,26138,5405,5720,5308,5134,4571,16378,4050,3340,3216,3011,2761,12012,2658,2680,2558,2299,1817,14618
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,URBAN,MALE,550764,64628,11975,12606,12970,13863,13214,62555,13005,12966,13879,12315,14002,61084,11818,13867,11474,12438,11487,58250,11492,11745,13187,10048,11778,52161,10068,11441,10289,10210,10153,44642,8689,9093,9123,8929,8808,39311,7885,8319,7924,7725,7458,33227,6621,6619,6480,6954,6553,28331,6296,5806,5639,5475,5115,24618,5037,4792,4567,5101,5121,24124,4875,5075,4932,4759,4483,17424,4126,3751,3199,3353,2995,13990,2918,3034,2881,2744,2413,8697,2179,1766,1706,1599,1447,6488,1408,1436,1424,1256,964,7622
