province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,INSIDE WATER,TAP,133633,26.05,3620
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,INSIDE WATER,ELECTRIC/HAND PUMP,314916,61.4,3791
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,INSIDE WATER,PROTECTED WELL,361,0.07,9
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,INSIDE WATER,UN-PROTECTED WELL,396,0.08,11
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,INSIDE WATER,OTHERS,4195,0.82,76
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,OUTSIDE WATER,TAP,16827,3.28,257
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,OUTSIDE WATER,ELECTRIC/HAND PUMP,27925,5.44,367
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,OUTSIDE WATER,PROTECTED WELL,54,0.01,0
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,OUTSIDE WATER,UN-PROTECTED WELL,70,0.01,0
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,OUTSIDE WATER,SPRING,67,0.01,4
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,OUTSIDE WATER,CANAL/RIVER/POND,2575,0.5,31
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,OUTSIDE WATER,OTHERS,11893,2.32,193
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,COOKING FUEL,WOOD,328500,64.05,5334
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,COOKING FUEL,GAS,178964,34.89,2882
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,COOKING FUEL,KEROSENE OIL,438,0.09,21
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,COOKING FUEL,OTHERS,5010,0.98,122
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,LIGHTING SOURCE,ELECTRICITY,493698,96.25,7984
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8359,1.63,LIGHTING SOURCE,KEROSENE OIL,8671,1.69,173
