province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,1,8359,1.63,114121,22.25,1801
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,LESS THAN 5 YEARS,1,59159,11.53,114121,22.25,12628
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,5-10 YEARS,1,139810,27.26,114121,22.25,30051
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,11-50 YEARS,1,295262,57.57,114121,22.25,67534
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OVER 50 YEARS,1,10322,2.01,114121,22.25,2107
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,2,8359,1.63,174998,34.12,3020
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,LESS THAN 5 YEARS,2,59159,11.53,174998,34.12,20227
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,5-10 YEARS,2,139810,27.26,174998,34.12,49916
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,11-50 YEARS,2,295262,57.57,174998,34.12,98539
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OVER 50 YEARS,2,10322,2.01,174998,34.12,3296
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,3,8359,1.63,111998,21.84,1848
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,LESS THAN 5 YEARS,3,59159,11.53,111998,21.84,13030
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,5-10 YEARS,3,139810,27.26,111998,21.84,31234
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,11-50 YEARS,3,295262,57.57,111998,21.84,63825
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OVER 50 YEARS,3,10322,2.01,111998,21.84,2061
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,4,8359,1.63,59121,11.53,864
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,LESS THAN 5 YEARS,4,59159,11.53,59121,11.53,6997
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,5-10 YEARS,4,139810,27.26,59121,11.53,15673
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,11-50 YEARS,4,295262,57.57,59121,11.53,34225
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OVER 50 YEARS,4,10322,2.01,59121,11.53,1362
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,5,8359,1.63,24506,4.78,389
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,LESS THAN 5 YEARS,5,59159,11.53,24506,4.78,2709
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,5-10 YEARS,5,139810,27.26,24506,4.78,6035
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,11-50 YEARS,5,295262,57.57,24506,4.78,14778
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OVER 50 YEARS,5,10322,2.01,24506,4.78,595
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,6,8359,1.63,14036,2.74,186
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,LESS THAN 5 YEARS,6,59159,11.53,14036,2.74,1813
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,5-10 YEARS,6,139810,27.26,14036,2.74,3431
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,11-50 YEARS,6,295262,57.57,14036,2.74,8215
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OVER 50 YEARS,6,10322,2.01,14036,2.74,391
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,7,8359,1.63,6277,1.22,118
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,LESS THAN 5 YEARS,7,59159,11.53,6277,1.22,813
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,5-10 YEARS,7,139810,27.26,6277,1.22,1596
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,11-50 YEARS,7,295262,57.57,6277,1.22,3577
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OVER 50 YEARS,7,10322,2.01,6277,1.22,173
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,8,8359,1.63,3618,0.71,65
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,LESS THAN 5 YEARS,8,59159,11.53,3618,0.71,405
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,5-10 YEARS,8,139810,27.26,3618,0.71,890
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,11-50 YEARS,8,295262,57.57,3618,0.71,2120
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OVER 50 YEARS,8,10322,2.01,3618,0.71,138
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,8359,1.63,4237,0.83,68
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,59159,11.53,4237,0.83,537
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,139810,27.26,4237,0.83,984
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,295262,57.57,4237,0.83,2449
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,10322,2.01,4237,0.83,199
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,UNDER CONSTRUCTION,1,6281,1.68,90052,24.15,1387
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,LESS THAN 5 YEARS,1,42108,11.29,90052,24.15,10055
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,5-10 YEARS,1,106012,28.44,90052,24.15,24720
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,11-50 YEARS,1,213480,57.26,90052,24.15,52862
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OVER 50 YEARS,1,4939,1.32,90052,24.15,1028
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,UNDER CONSTRUCTION,2,6281,1.68,132418,35.52,2345
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,LESS THAN 5 YEARS,2,42108,11.29,132418,35.52,15149
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,5-10 YEARS,2,106012,28.44,132418,35.52,39010
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,11-50 YEARS,2,213480,57.26,132418,35.52,74286
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OVER 50 YEARS,2,4939,1.32,132418,35.52,1628
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,UNDER CONSTRUCTION,3,6281,1.68,77824,20.87,1354
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,LESS THAN 5 YEARS,3,42108,11.29,77824,20.87,8629
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,5-10 YEARS,3,106012,28.44,77824,20.87,22643
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,11-50 YEARS,3,213480,57.26,77824,20.87,44268
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OVER 50 YEARS,3,4939,1.32,77824,20.87,930
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,UNDER CONSTRUCTION,4,6281,1.68,39335,10.55,613
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,LESS THAN 5 YEARS,4,42108,11.29,39335,10.55,4391
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,5-10 YEARS,4,106012,28.44,39335,10.55,10914
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,11-50 YEARS,4,213480,57.26,39335,10.55,22731
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OVER 50 YEARS,4,4939,1.32,39335,10.55,686
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,UNDER CONSTRUCTION,5,6281,1.68,15879,4.26,278
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,LESS THAN 5 YEARS,5,42108,11.29,15879,4.26,1754
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,5-10 YEARS,5,106012,28.44,15879,4.26,4195
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,11-50 YEARS,5,213480,57.26,15879,4.26,9378
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OVER 50 YEARS,5,4939,1.32,15879,4.26,274
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,UNDER CONSTRUCTION,6,6281,1.68,8484,2.28,123
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,LESS THAN 5 YEARS,6,42108,11.29,8484,2.28,1036
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,5-10 YEARS,6,106012,28.44,8484,2.28,2215
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,11-50 YEARS,6,213480,57.26,8484,2.28,4940
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OVER 50 YEARS,6,4939,1.32,8484,2.28,170
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,UNDER CONSTRUCTION,7,6281,1.68,4015,1.08,90
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,LESS THAN 5 YEARS,7,42108,11.29,4015,1.08,521
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,5-10 YEARS,7,106012,28.44,4015,1.08,1103
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,11-50 YEARS,7,213480,57.26,4015,1.08,2222
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OVER 50 YEARS,7,4939,1.32,4015,1.08,79
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,UNDER CONSTRUCTION,8,6281,1.68,2137,0.57,37
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,LESS THAN 5 YEARS,8,42108,11.29,2137,0.57,252
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,5-10 YEARS,8,106012,28.44,2137,0.57,547
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,11-50 YEARS,8,213480,57.26,2137,0.57,1249
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OVER 50 YEARS,8,4939,1.32,2137,0.57,52
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,6281,1.68,2676,0.72,54
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,42108,11.29,2676,0.72,321
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,5-10 YEARS,9 AND MORE,106012,28.44,2676,0.72,665
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,11-50 YEARS,9 AND MORE,213480,57.26,2676,0.72,1544
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,4939,1.32,2676,0.72,92
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,URBAN,UNDER CONSTRUCTION,1,2078,1.48,24069,17.18,414
