province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,045,SARGODHA DISTRICT,NA,NA,NA,YES,SARGODHA DISTRICT,NA,415697,243178,143067,29452,374285,392200,77118,280685,287526,299576,6.22
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,NA,NA,YES,BHALWAL TEHSIL,NA,41566,18833,21049,1684,36570,40287,15415,29180,29976,30686,5.62
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,BHALWAL-I QH,NA,YES,BHALWAL-I QH,NA,15468,7826,6969,673,14040,14978,4860,11072,10862,10849,5.6
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,BHALWAL-I QH,ABDAL PC,YES,ABDAL PC,NA,2208,989,1157,62,2189,2154,5,1489,1411,1233,5.56
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,BHALWAL-I QH,ABDAL PC,NO,ABDAL,0000130,887,414,431,42,878,851,1,618,576,514,5.29
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,BHALWAL-I QH,ABDAL PC,NO,BHIKHI KHURD,0000127,484,93,384,7,482,478,1,206,92,123,6.11
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,BHALWAL-I QH,ABDAL PC,NO,CHAK NO 003/SB,0000132,324,190,129,5,323,321,0,224,264,236,5.24
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,BHALWAL-I QH,ABDAL PC,NO,CHAK NO 008-A/SB,0000129,513,292,213,8,506,504,3,441,479,360,5.71
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,BHALWAL-I QH,CHAK NO 013/NB PC,YES,CHAK NO 013/NB PC,NA,2681,1733,895,53,2461,2564,1231,1824,2174,2266,6.09
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,BHALWAL-I QH,CHAK NO 013/NB PC,NO,CHAK NO 002/NB,0000144,741,732,6,3,738,721,491,518,607,644,5.19
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,BHALWAL-I QH,CHAK NO 013/NB PC,NO,CHAK NO 005/NB,0000145,319,297,18,4,317,308,13,136,230,268,4.93
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,BHALWAL-I QH,CHAK NO 013/NB PC,NO,CHAK NO 006/NB,0000146,509,104,391,14,498,476,231,337,375,408,7.01
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,BHALWAL-I QH,CHAK NO 013/NB PC,NO,CHAK NO 013/NB,0000143,687,285,393,9,562,651,494,497,552,596,7.23
PUNJAB,045,SARGODHA DISTRICT,BHALWAL TEHSIL,BHALWAL-I QH,CHAK NO 013/NB PC,NO,CHAK NO 014/NB,0000142,425,315,87,23,346,408,2,336,410,350,5.61
