province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,512912,86.63,KITCHEN,SEPARATE,354269,59.84,314734
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,512912,86.63,KITCHEN,SHARED,74638,12.61,67390
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,512912,86.63,KITCHEN,NONE,163137,27.55,130788
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,512912,86.63,BATH,SEPARATE,369374,62.39,324531
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,512912,86.63,BATH,SHARED,86343,14.58,78096
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,512912,86.63,BATH,NONE,136327,23.03,110285
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,512912,86.63,LATRINE,SEWER,133207,22.5,106011
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,512912,86.63,LATRINE,SEPTIC TANK,94007,15.88,86687
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,512912,86.63,LATRINE,OPEN DRAIN,91616,15.47,81347
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,512912,86.63,LATRINE,PIT WITH SLAB,152132,25.7,141371
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,512912,86.63,LATRINE,OTHER,4861,0.82,4032
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,OWNED,512912,86.63,LATRINE,NONE,116221,19.63,93464
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,36678,6.2,KITCHEN,SEPARATE,354269,59.84,25374
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,36678,6.2,KITCHEN,SHARED,74638,12.61,3570
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,36678,6.2,KITCHEN,NONE,163137,27.55,7734
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,36678,6.2,BATH,SEPARATE,369374,62.39,30016
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,36678,6.2,BATH,SHARED,86343,14.58,3996
PUNJAB,045,SARGODHA DISTRICT,SARGODHA DISTRICT,TOTAL,RENTED,36678,6.2,BATH,NONE,136327,23.03,2666
