province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1 PERSON,1,6706,3.29,2.64,20865,10.25,4.49,1949
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,2 PERSONS,1,13856,6.8,2.75,20865,10.25,4.49,2601
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,3 PERSONS,1,19154,9.41,2.85,20865,10.25,4.49,2856
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,4 PERSONS,1,27910,13.7,2.93,20865,10.25,4.49,3546
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,5 PERSONS,1,34394,16.89,3.03,20865,10.25,4.49,3538
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,6 PERSONS,1,32211,15.82,3.14,20865,10.25,4.49,2828
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,7 PERSONS,1,23286,11.43,3.32,20865,10.25,4.49,1737
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,8 PERSONS,1,15508,7.61,3.52,20865,10.25,4.49,803
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,9 PERSONS,1,9996,4.91,3.75,20865,10.25,4.49,458
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,20633,10.13,4.42,20865,10.25,4.49,549
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1 PERSON,2,6706,3.29,2.64,57547,28.26,5.2,1927
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,2 PERSONS,2,13856,6.8,2.75,57547,28.26,5.2,4932
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,3 PERSONS,2,19154,9.41,2.85,57547,28.26,5.2,6552
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,4 PERSONS,2,27910,13.7,2.93,57547,28.26,5.2,9385
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,5 PERSONS,2,34394,16.89,3.03,57547,28.26,5.2,10899
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,6 PERSONS,2,32211,15.82,3.14,57547,28.26,5.2,9483
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,7 PERSONS,2,23286,11.43,3.32,57547,28.26,5.2,6185
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,8 PERSONS,2,15508,7.61,3.52,57547,28.26,5.2,3699
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,9 PERSONS,2,9996,4.91,3.75,57547,28.26,5.2,1975
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,20633,10.13,4.42,57547,28.26,5.2,2510
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1 PERSON,3,6706,3.29,2.64,53870,26.45,5.81,1240
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,2 PERSONS,3,13856,6.8,2.75,53870,26.45,5.81,3064
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,3 PERSONS,3,19154,9.41,2.85,53870,26.45,5.81,4951
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,4 PERSONS,3,27910,13.7,2.93,53870,26.45,5.81,7374
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,5 PERSONS,3,34394,16.89,3.03,53870,26.45,5.81,9746
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,6 PERSONS,3,32211,15.82,3.14,53870,26.45,5.81,9426
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,7 PERSONS,3,23286,11.43,3.32,53870,26.45,5.81,6612
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,8 PERSONS,3,15508,7.61,3.52,53870,26.45,5.81,4399
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,9 PERSONS,3,9996,4.91,3.75,53870,26.45,5.81,2649
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,20633,10.13,4.42,53870,26.45,5.81,4409
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1 PERSON,4,6706,3.29,2.64,35253,17.31,6.42,771
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,2 PERSONS,4,13856,6.8,2.75,35253,17.31,6.42,1701
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,3 PERSONS,4,19154,9.41,2.85,35253,17.31,6.42,2525
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,4 PERSONS,4,27910,13.7,2.93,35253,17.31,6.42,4115
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,5 PERSONS,4,34394,16.89,3.03,35253,17.31,6.42,5555
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,6 PERSONS,4,32211,15.82,3.14,35253,17.31,6.42,5684
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,7 PERSONS,4,23286,11.43,3.32,35253,17.31,6.42,4520
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,8 PERSONS,4,15508,7.61,3.52,35253,17.31,6.42,3305
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,9 PERSONS,4,9996,4.91,3.75,35253,17.31,6.42,2285
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,20633,10.13,4.42,35253,17.31,6.42,4792
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1 PERSON,5,6706,3.29,2.64,16112,7.91,6.86,351
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,2 PERSONS,5,13856,6.8,2.75,16112,7.91,6.86,691
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,3 PERSONS,5,19154,9.41,2.85,16112,7.91,6.86,1050
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,4 PERSONS,5,27910,13.7,2.93,16112,7.91,6.86,1675
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,5 PERSONS,5,34394,16.89,3.03,16112,7.91,6.86,2372
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,6 PERSONS,5,32211,15.82,3.14,16112,7.91,6.86,2325
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,7 PERSONS,5,23286,11.43,3.32,16112,7.91,6.86,2049
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,8 PERSONS,5,15508,7.61,3.52,16112,7.91,6.86,1490
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,9 PERSONS,5,9996,4.91,3.75,16112,7.91,6.86,1138
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,10 PERSONS AND ABOVE,5,20633,10.13,4.42,16112,7.91,6.86,2971
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1 PERSON,6,6706,3.29,2.64,9920,4.87,7.4,212
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,2 PERSONS,6,13856,6.8,2.75,9920,4.87,7.4,398
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,3 PERSONS,6,19154,9.41,2.85,9920,4.87,7.4,624
