province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,INSIDE WATER,TOTAL INSIDE,177274,87.05,151557
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,INSIDE WATER,TAP,50050,24.58,42965
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,INSIDE WATER,ELECTRIC/HAND PUMP,108203,53.13,92644
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,INSIDE WATER,PROTECTED WELL,7703,3.78,6221
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,INSIDE WATER,UN-PROTECTED WELL,923,0.45,816
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,INSIDE WATER,OTHERS,10395,5.1,8911
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,OUTSIDE WATER,TOTAL OUTSIDE,26380,12.95,21944
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,OUTSIDE WATER,TAP,4764,2.34,3578
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,OUTSIDE WATER,ELECTRIC/HAND PUMP,8355,4.1,6846
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,OUTSIDE WATER,PROTECTED WELL,3919,1.92,3459
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,OUTSIDE WATER,UN-PROTECTED WELL,1566,0.77,1474
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,OUTSIDE WATER,SPRING,532,0.26,509
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,OUTSIDE WATER,CANAL/RIVER/POND,553,0.27,477
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,OUTSIDE WATER,OTHERS,6691,3.29,5601
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,COOKING FUEL,WOOD,121409,59.62,3578
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,COOKING FUEL,GAS,68515,33.64,6846
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,COOKING FUEL,KEROSENE OIL,136,0.07,3459
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,COOKING FUEL,OTHERS,13594,6.68,1474
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,LIGHTING SOURCE,ELECTRICITY,121409,59.62,111047
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,LIGHTING SOURCE,KEROSENE OIL,68515,33.64,51609
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,LIGHTING SOURCE,GAS LAMP,136,0.07,98
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,173501,85.19,LIGHTING SOURCE,OTHERS,13594,6.68,10747
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,21058,10.34,INSIDE WATER,TOTAL INSIDE,177274,87.05,18439
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,21058,10.34,INSIDE WATER,TAP,50050,24.58,5210
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,21058,10.34,INSIDE WATER,ELECTRIC/HAND PUMP,108203,53.13,11330
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,21058,10.34,INSIDE WATER,PROTECTED WELL,7703,3.78,1050
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,21058,10.34,INSIDE WATER,UN-PROTECTED WELL,923,0.45,61
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,21058,10.34,INSIDE WATER,OTHERS,10395,5.1,788
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,21058,10.34,OUTSIDE WATER,TOTAL OUTSIDE,26380,12.95,2619
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,21058,10.34,OUTSIDE WATER,TAP,4764,2.34,862
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,21058,10.34,OUTSIDE WATER,ELECTRIC/HAND PUMP,8355,4.1,707
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,21058,10.34,OUTSIDE WATER,PROTECTED WELL,3919,1.92,283
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,21058,10.34,OUTSIDE WATER,UN-PROTECTED WELL,1566,0.77,16
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,21058,10.34,OUTSIDE WATER,SPRING,532,0.26,9
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,21058,10.34,OUTSIDE WATER,CANAL/RIVER/POND,553,0.27,6
