province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,3587,1222403,601406,620862,135,96.87,340.79,28.98,5.88,936957,1.41
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,NA,868106,419475,448550,81,93.52,NA,NA,5.92,677627,1.31
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,NA,354297,181931,172312,54,105.58,NA,NA,5.79,259330,1.65
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,TOTAL,678,238465,118898,119540,27,99.46,351.72,30.71,6,183373,1.39
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,RURAL,NA,165222,79799,85412,11,93.43,NA,NA,6.03,130735,1.24
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,URBAN,NA,73243,39099,34128,16,114.57,NA,NA,5.92,52638,1.75
PUNJAB,041,JHELUM DISTRICT,JHELUM TEHSIL,TOTAL,586,445232,221442,223729,61,98.98,759.78,42.78,5.88,333569,1.53
PUNJAB,041,JHELUM DISTRICT,JHELUM TEHSIL,RURAL,NA,254761,123856,130876,29,94.64,NA,NA,6.01,186177,1.66
PUNJAB,041,JHELUM DISTRICT,JHELUM TEHSIL,URBAN,NA,190471,97586,92853,32,105.1,NA,NA,5.71,147392,1.36
PUNJAB,041,JHELUM DISTRICT,PIND DADAN KHAN TEHSIL,TOTAL,1176,336841,164411,172404,26,95.36,286.43,19.12,5.83,263615,1.3
PUNJAB,041,JHELUM DISTRICT,PIND DADAN KHAN TEHSIL,RURAL,NA,272443,131941,140479,23,93.92,NA,NA,5.84,217023,1.2
PUNJAB,041,JHELUM DISTRICT,PIND DADAN KHAN TEHSIL,URBAN,NA,64398,32470,31925,3,101.71,NA,NA,5.78,46592,1.71
PUNJAB,041,JHELUM DISTRICT,SOHAWA TEHSIL,TOTAL,1147,201865,96655,105189,21,91.89,175.99,12.97,5.83,156400,1.35
PUNJAB,041,JHELUM DISTRICT,SOHAWA TEHSIL,RURAL,NA,175680,83879,91783,18,91.39,NA,NA,5.8,143692,1.06
PUNJAB,041,JHELUM DISTRICT,SOHAWA TEHSIL,URBAN,NA,26185,12776,13406,3,95.3,NA,NA,6,12708,3.87
