province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,UNDER CONSTRUCTION,1,2659,1.53,15953,9.19,319
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,LESS THAN 5 YEARS,1,13650,7.87,15953,9.19,1401
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,5-10 YEARS,1,36729,21.17,15953,9.19,3345
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,11-50 YEARS,1,114442,65.96,15953,9.19,10243
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OVER 50 YEARS,1,6021,3.47,15953,9.19,645
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,UNDER CONSTRUCTION,2,2659,1.53,45940,26.48,712
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,LESS THAN 5 YEARS,2,13650,7.87,45940,26.48,3480
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,5-10 YEARS,2,36729,21.17,45940,26.48,9984
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,11-50 YEARS,2,114442,65.96,45940,26.48,30105
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OVER 50 YEARS,2,6021,3.47,45940,26.48,1659
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,UNDER CONSTRUCTION,3,2659,1.53,46231,26.65,697
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,LESS THAN 5 YEARS,3,13650,7.87,46231,26.65,3672
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,5-10 YEARS,3,36729,21.17,46231,26.65,9891
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,11-50 YEARS,3,114442,65.96,46231,26.65,30506
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OVER 50 YEARS,3,6021,3.47,46231,26.65,1465
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,UNDER CONSTRUCTION,4,2659,1.53,31992,18.44,486
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,LESS THAN 5 YEARS,4,13650,7.87,31992,18.44,2430
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,5-10 YEARS,4,36729,21.17,31992,18.44,6839
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,11-50 YEARS,4,114442,65.96,31992,18.44,21247
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OVER 50 YEARS,4,6021,3.47,31992,18.44,990
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,UNDER CONSTRUCTION,5,2659,1.53,14850,8.56,171
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,LESS THAN 5 YEARS,5,13650,7.87,14850,8.56,1161
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,5-10 YEARS,5,36729,21.17,14850,8.56,2918
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,11-50 YEARS,5,114442,65.96,14850,8.56,10089
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OVER 50 YEARS,5,6021,3.47,14850,8.56,511
