province_name,district_code,district_name,area_name,area_type,gender,total_population,literacy_ratio,literacy_status,count
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,951751,78.94,ILLITERATE,200469
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,951751,78.94,TOTAL LITERATE,751282
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,951751,78.94,FORMAL LITERATE,745824
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,951751,78.94,INFORMAL LITERATE,5458
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,462883,86.05,ILLITERATE,64561
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,462883,86.05,TOTAL LITERATE,398322
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,462883,86.05,FORMAL LITERATE,396244
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,462883,86.05,INFORMAL LITERATE,2078
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,488733,72.21,ILLITERATE,135842
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,488733,72.21,TOTAL LITERATE,352891
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,488733,72.21,FORMAL LITERATE,349513
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,488733,72.21,INFORMAL LITERATE,3378
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,135,51.11,ILLITERATE,66
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,135,51.11,TOTAL LITERATE,69
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,135,51.11,FORMAL LITERATE,67
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,135,51.11,INFORMAL LITERATE,2
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,672105,76.06,ILLITERATE,160882
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,672105,76.06,TOTAL LITERATE,511223
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,672105,76.06,FORMAL LITERATE,507294
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,672105,76.06,INFORMAL LITERATE,3929
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,MALE,319301,84.38,ILLITERATE,49860
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,MALE,319301,84.38,TOTAL LITERATE,269441
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,MALE,319301,84.38,FORMAL LITERATE,267977
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,MALE,319301,84.38,INFORMAL LITERATE,1464
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,FEMALE,352723,68.54,ILLITERATE,110981
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,FEMALE,352723,68.54,TOTAL LITERATE,241742
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,FEMALE,352723,68.54,FORMAL LITERATE,239278
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,FEMALE,352723,68.54,INFORMAL LITERATE,2464
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,TRANSGENDER,81,49.38,ILLITERATE,41
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,TRANSGENDER,81,49.38,TOTAL LITERATE,40
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,TRANSGENDER,81,49.38,FORMAL LITERATE,39
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,TRANSGENDER,81,49.38,INFORMAL LITERATE,1
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,ALL SEXES,279646,85.84,ILLITERATE,39587
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,ALL SEXES,279646,85.84,TOTAL LITERATE,240059
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,ALL SEXES,279646,85.84,FORMAL LITERATE,238530
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,ALL SEXES,279646,85.84,INFORMAL LITERATE,1529
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,MALE,143582,89.76,ILLITERATE,14701
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,MALE,143582,89.76,TOTAL LITERATE,128881
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,MALE,143582,89.76,FORMAL LITERATE,128267
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,MALE,143582,89.76,INFORMAL LITERATE,614
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,FEMALE,136010,81.72,ILLITERATE,24861
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,FEMALE,136010,81.72,TOTAL LITERATE,111149
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,FEMALE,136010,81.72,FORMAL LITERATE,110235
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,FEMALE,136010,81.72,INFORMAL LITERATE,914
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,TRANSGENDER,54,53.7,ILLITERATE,25
