province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1197421,TOTAL,203654
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1197421,01,6706
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1197421,02,13856
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1197421,03,19154
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1197421,04,27910
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1197421,05,34394
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1197421,06,32211
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1197421,07,23286
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1197421,08,15508
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1197421,09,9996
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,1197421,10 AND UP,20633
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,860078,TOTAL,145374
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,860078,01,4623
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,860078,02,9859
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,860078,03,13451
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,860078,04,19581
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,860078,05,23956
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,860078,06,22991
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,860078,07,17013
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,860078,08,11511
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,860078,09,7428
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,860078,10 AND UP,14961
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,337343,TOTAL,58280
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,337343,01,2083
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,337343,02,3997
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,337343,03,5703
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,337343,04,8329
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,337343,05,10438
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,337343,06,9220
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,337343,07,6273
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,337343,08,3997
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,337343,09,2568
