province_name,district_code,district_name,area_name,area_type,gender,mother_tongue,count
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,TOTAL,1222403
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,URDU,27819
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,PUNJABI,1057892
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,SINDHI,2520
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,PUSHTO,30280
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,BALOCHI,576
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,KASHMIRI,2166
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,SARAIKI,3666
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,HINDKO,1950
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,BRAHVI,147
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,OTHER,95387
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,TOTAL,601406
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,URDU,14016
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,PUNJABI,518074
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,SINDHI,2001
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,PUSHTO,16642
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,BALOCHI,396
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,KASHMIRI,1319
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,SARAIKI,2071
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,HINDKO,1149
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,BRAHVI,87
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,OTHER,45651
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,TOTAL,620862
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,URDU,13797
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,PUNJABI,539701
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,SINDHI,519
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,PUSHTO,13636
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,BALOCHI,180
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,KASHMIRI,847
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,SARAIKI,1592
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,HINDKO,801
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,BRAHVI,60
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,OTHER,49729
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,TOTAL,135
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,URDU,6
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,PUNJABI,117
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,SINDHI,0
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,PUSHTO,2
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,BALOCHI,0
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,KASHMIRI,0
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,SARAIKI,3
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,HINDKO,0
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,BRAHVI,0
