province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
PUNJAB,041,JHELUM DISTRICT,NA,NA,NA,YES,JHELUM DISTRICT,354297,181931,172312,54,85.84,89.76,81.72,53.7,54744,45851,15,52021,39928,8,11237,15333,3,346403,7894,279646,222202,26030,91468,208570
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,NA,NA,YES,DINA TEHSIL,73243,39099,34128,16,85.24,89.85,79.84,56.25,11046,9339,5,12516,7193,3,2112,2785,1,71599,1644,58030,46499,4955,22600,42999
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DINA MC,NA,YES,DINA MC,56949,28329,28606,14,83.27,87.11,79.54,50,9354,7991,4,6510,6162,2,1247,2153,1,56285,664,44697,35134,4408,15212,31984
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DINA MC,CHARGE NO 04,YES,CHARGE NO 04,24028,11940,12086,2,83.12,87.19,79.12,50,4121,3472,1,2565,2515,0,464,801,0,23692,336,18834,14729,1810,6749,13295
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DINA MC,CHARGE NO 04,NO,CIRCLE NO 01,12408,6202,6206,0,83.99,88.58,79.38,0,2206,1816,0,1345,1258,0,252,407,0,12323,85,9829,7641,981,3207,6901
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DINA MC,CHARGE NO 04,NO,CIRCLE NO 02,11620,5738,5880,2,82.17,85.64,78.84,50,1915,1656,1,1220,1257,0,212,394,0,11369,251,9005,7088,829,3542,6394
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DINA MC,CHARGE NO 05,YES,CHARGE NO 05,32921,16389,16520,12,83.38,87.05,79.84,50,5233,4519,3,3945,3647,2,783,1352,1,32593,328,25863,20405,2598,8463,18689
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DINA MC,CHARGE NO 05,NO,CIRCLE NO 01,13463,6665,6790,8,83.16,86.39,80.09,37.5,2214,1944,0,1630,1552,2,333,536,1,13215,248,10662,8469,1127,3517,7899
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DINA MC,CHARGE NO 05,NO,CIRCLE NO 02,19458,9724,9730,4,83.54,87.51,79.67,75,3019,2575,3,2315,2095,0,450,816,0,19378,80,15201,11936,1471,4946,10790
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,MANGLA CANTONMENT,NA,YES,MANGLA CANTONMENT,16294,10770,5522,2,91.82,96.43,81.51,100,1692,1348,1,6006,1031,1,865,632,0,15314,980,13333,11365,547,7388,11015
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,MANGLA CANTONMENT,CHARGE NO 01,YES,CHARGE NO 01,16294,10770,5522,2,91.82,96.43,81.51,100,1692,1348,1,6006,1031,1,865,632,0,15314,980,13333,11365,547,7388,11015
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,MANGLA CANTONMENT,CHARGE NO 01,NO,CIRCLE NO 01,5639,4272,1367,0,92.9,96.68,78.01,0,390,311,0,3046,288,0,206,103,0,4980,659,4804,4356,82,3436,4281
