province_name,district_code,district_name,area_name,area_type,gender,cnic_status,age_group,count
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 AND ABOVE,745729
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 AND ABOVE,691246
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 AND ABOVE,54483
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 AND ABOVE,356778
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 AND ABOVE,342440
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 AND ABOVE,14338
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 AND ABOVE,388829
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 AND ABOVE,348707
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 AND ABOVE,40122
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,18 AND ABOVE,122
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,18 AND ABOVE,99
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 AND ABOVE,23
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 - 19,46640
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 - 19,26328
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 - 19,20312
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 - 19,23745
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 - 19,15778
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 - 19,7967
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 - 19,22888
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 - 19,10547
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 - 19,12341
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,18 - 19,7
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,18 - 19,3
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 - 19,4
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,113835
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,20 - 24,96984
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,20 - 24,16851
