province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,1,173501,85.19,20865,10.25,15953
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,1,21058,10.34,20865,10.25,2705
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENT FREE,1,9095,4.47,20865,10.25,2207
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,2,173501,85.19,57547,28.26,45940
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,2,21058,10.34,57547,28.26,8536
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENT FREE,2,9095,4.47,57547,28.26,3071
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,3,173501,85.19,53870,26.45,46231
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,3,21058,10.34,53870,26.45,5938
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENT FREE,3,9095,4.47,53870,26.45,1701
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,4,173501,85.19,35253,17.31,31992
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,4,21058,10.34,35253,17.31,2313
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENT FREE,4,9095,4.47,35253,17.31,948
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,5,173501,85.19,16112,7.91,14850
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,5,21058,10.34,16112,7.91,812
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENT FREE,5,9095,4.47,16112,7.91,450
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,6,173501,85.19,9920,4.87,9225
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,6,21058,10.34,9920,4.87,385
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENT FREE,6,9095,4.47,9920,4.87,310
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,7,173501,85.19,4259,2.09,3882
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,7,21058,10.34,4259,2.09,202
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENT FREE,7,9095,4.47,4259,2.09,175
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,8,173501,85.19,2747,1.35,2567
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,8,21058,10.34,2747,1.35,86
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENT FREE,8,9095,4.47,2747,1.35,94
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,OWNED,9,173501,85.19,3081,1.51,2861
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENTED,9,21058,10.34,3081,1.51,81
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RENT FREE,9,9095,4.47,3081,1.51,139
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,OWNED,1,133457,91.8,14846,10.21,12417
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENTED,1,6350,4.37,14846,10.21,956
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENT FREE,1,5567,3.83,14846,10.21,1473
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,OWNED,2,133457,91.8,41710,28.69,36952
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENTED,2,6350,4.37,41710,28.69,2839
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENT FREE,2,5567,3.83,41710,28.69,1919
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,OWNED,3,133457,91.8,38191,26.27,35690
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENTED,3,6350,4.37,38191,26.27,1507
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENT FREE,3,5567,3.83,38191,26.27,994
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,OWNED,4,133457,91.8,25567,17.59,24383
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENTED,4,6350,4.37,25567,17.59,637
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENT FREE,4,5567,3.83,25567,17.59,547
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,OWNED,5,133457,91.8,11573,7.96,11110
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENTED,5,6350,4.37,11573,7.96,217
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENT FREE,5,5567,3.83,11573,7.96,246
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,OWNED,6,133457,91.8,6729,4.63,6467
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENTED,6,6350,4.37,6729,4.63,106
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENT FREE,6,5567,3.83,6729,4.63,156
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,OWNED,7,133457,91.8,2729,1.88,2623
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENTED,7,6350,4.37,2729,1.88,40
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENT FREE,7,5567,3.83,2729,1.88,66
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,OWNED,8,133457,91.8,1804,1.24,1726
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENTED,8,6350,4.37,1804,1.24,19
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENT FREE,8,5567,3.83,1804,1.24,59
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,OWNED,9,133457,91.8,2225,1.53,2089
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENTED,9,6350,4.37,2225,1.53,29
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RENT FREE,9,5567,3.83,2225,1.53,107
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,OWNED,1,40044,68.71,6019,10.33,3536
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENTED,1,14708,25.24,6019,10.33,1749
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENT FREE,1,3528,6.05,6019,10.33,734
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,OWNED,2,40044,68.71,15837,27.17,8988
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENTED,2,14708,25.24,15837,27.17,5697
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENT FREE,2,3528,6.05,15837,27.17,1152
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,OWNED,3,40044,68.71,15679,26.9,10541
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENTED,3,14708,25.24,15679,26.9,4431
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENT FREE,3,3528,6.05,15679,26.9,707
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,OWNED,4,40044,68.71,9686,16.62,7609
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENTED,4,14708,25.24,9686,16.62,1676
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENT FREE,4,3528,6.05,9686,16.62,401
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,OWNED,5,40044,68.71,4539,7.79,3740
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENTED,5,14708,25.24,4539,7.79,595
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENT FREE,5,3528,6.05,4539,7.79,204
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,OWNED,6,40044,68.71,3191,5.48,2758
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENTED,6,14708,25.24,3191,5.48,279
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENT FREE,6,3528,6.05,3191,5.48,154
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,OWNED,7,40044,68.71,1530,2.63,1259
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENTED,7,14708,25.24,1530,2.63,162
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENT FREE,7,3528,6.05,1530,2.63,109
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,OWNED,8,40044,68.71,943,1.62,841
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENTED,8,14708,25.24,943,1.62,67
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENT FREE,8,3528,6.05,943,1.62,35
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,OWNED,9,40044,68.71,856,1.47,772
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENTED,9,14708,25.24,856,1.47,52
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RENT FREE,9,3528,6.05,856,1.47,32
