province_name,district_code,district_name,area_name,area_type,gender,age_group,count
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,ALL AGES,5608
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,00 - 04,259
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,05 - 09,627
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,10 - 14,663
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,15 - 19,656
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,20 - 24,590
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,25 - 29,545
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,30 - 34,491
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,35 - 39,395
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,40 - 44,312
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,45 - 49,210
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,50 - 54,232
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,55 - 59,162
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,60 - 64,159
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,65 - 69,101
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,70 - 74,85
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,121
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,ALL AGES,3352
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,00 - 04,132
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,05 - 09,359
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,10 - 14,388
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,15 - 19,387
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,20 - 24,337
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,25 - 29,323
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,30 - 34,301
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,35 - 39,236
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,40 - 44,189
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,45 - 49,131
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,50 - 54,157
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,55 - 59,117
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,60 - 64,108
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,65 - 69,74
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,70 - 74,40
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MALE,75 AND ABOVE,73
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,ALL AGES,2222
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,00 - 04,127
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,05 - 09,268
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,10 - 14,275
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,15 - 19,261
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,20 - 24,249
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,25 - 29,218
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,30 - 34,187
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,35 - 39,155
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,40 - 44,122
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,45 - 49,77
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,50 - 54,74
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,55 - 59,45
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,60 - 64,50
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,65 - 69,27
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,70 - 74,43
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,FEMALE,75 AND ABOVE,44
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,ALL AGES,34
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,00 - 04,0
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,05 - 09,0
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,10 - 14,0
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,15 - 19,8
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,20 - 24,4
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,25 - 29,4
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,30 - 34,3
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,35 - 39,4
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,40 - 44,1
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,45 - 49,2
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,50 - 54,1
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,55 - 59,0
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,60 - 64,1
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,65 - 69,0
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,70 - 74,2
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,4
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,ALL AGES,4176
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,00 - 04,182
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,05 - 09,476
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,10 - 14,499
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,15 - 19,476
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,20 - 24,444
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,25 - 29,413
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,30 - 34,356
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,35 - 39,291
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,40 - 44,228
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,45 - 49,163
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,50 - 54,167
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,55 - 59,126
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,60 - 64,122
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,65 - 69,78
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,70 - 74,62
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,93
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,MALE,ALL AGES,2498
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,MALE,00 - 04,97
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,MALE,05 - 09,274
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,MALE,10 - 14,275
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,MALE,15 - 19,277
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,MALE,20 - 24,255
