province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,041,JHELUM DISTRICT,NA,NA,NA,YES,JHELUM DISTRICT,NA,145374,112281,28677,4416,116887,141404,26445,132215,132428,124007,5.92
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,NA,NA,YES,DINA TEHSIL,NA,27037,24596,1781,660,21097,26508,7594,25466,25808,25026,6.03
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DHANIALA QH,NA,YES,DHANIALA QH,NA,8700,7984,529,187,6593,8563,3880,8232,8381,8320,6.01
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DHANIALA QH,BARAL I PC,YES,BARAL I PC,NA,433,377,39,17,36,428,1,415,411,408,5.86
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DHANIALA QH,BARAL I PC,NO,BUDHIAR,0000088,117,94,12,11,20,117,1,116,115,116,5.56
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DHANIALA QH,BARAL I PC,NO,CHAJA JATTAN,0000088,46,25,21,0,0,41,0,36,41,42,6.28
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DHANIALA QH,BARAL I PC,NO,PEHAL,0000088,10,9,1,0,1,10,0,6,6,8,6.1
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DHANIALA QH,BARAL I PC,NO,RUMLI,0000088,91,87,4,0,7,91,0,88,87,87,5.85
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DHANIALA QH,BARAL I PC,NO,SANATH,0000088,165,158,1,6,4,165,0,165,158,151,6.06
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,DHANIALA QH,BARAL I PC,NO,SULTAN PUR,0000088,4,4,0,0,4,4,0,4,4,4,1
