province_name,district_code,district_name,area_name,area_type,information_source,count
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,200001
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,RADIO,7175
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,TV,164751
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,NEWSPAPER,7521
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,MOBILE,21929
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,COMPUTER/INTERNET,197372
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,142117
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,RADIO,5323
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,TV,112084
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,NEWSPAPER,4457
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,MOBILE,10911
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,COMPUTER/INTERNET,140310
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,57884
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,RADIO,1852
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,TV,52667
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,NEWSPAPER,3064
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,MOBILE,11018
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,COMPUTER/INTERNET,57062
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,38067
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,TOTAL,RADIO,1387
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,TOTAL,TV,32709
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,TOTAL,NEWSPAPER,1705
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,TOTAL,MOBILE,5959
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,TOTAL,COMPUTER/INTERNET,37542
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,26669
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,RURAL,RADIO,864
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,RURAL,TV,22478
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,RURAL,NEWSPAPER,884
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,RURAL,MOBILE,3519
