province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,ALL SEXES,2308624,61210,350845,726058,1099511,1140179,448747,631639,1049482,1192758,1002238,1106823,115357,73589
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,MALE,1171947,31546,180355,375594,571626,586110,224908,308559,512599,588870,490718,548873,63643,41520
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,FEMALE,1136544,29664,170490,350464,527877,554022,223792,323014,536786,603768,511414,557830,51694,32056
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,TRANSGENDER,133,0,0,0,8,47,47,66,97,120,106,120,20,13
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,RURAL,ALL SEXES,1612803,42881,250665,519710,784283,802551,308920,434413,717851,815713,684130,758250,81676,52794
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,RURAL,MALE,813754,22146,128753,269034,408147,412154,153822,210062,345686,396984,329412,370382,44707,29685
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,RURAL,FEMALE,798984,20735,121912,250676,376132,390382,155083,224326,372124,418673,354669,387809,36956,23100
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,RURAL,TRANSGENDER,65,0,0,0,4,15,15,25,41,56,49,59,13,9
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,URBAN,ALL SEXES,695821,18329,100180,206348,315228,337628,139827,197226,331631,377045,318108,348573,33681,20795
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,URBAN,MALE,358193,9400,51602,106560,163479,173956,71086,98497,166913,191886,161306,178491,18936,11835
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,URBAN,FEMALE,337560,8929,48578,99788,151745,163640,68709,98688,164662,185095,156745,170021,14738,8956
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,URBAN,TRANSGENDER,68,0,0,0,4,32,32,41,56,64,57,61,7,4
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,TOTAL,ALL SEXES,599324,16753,88722,182267,275314,289947,117911,167345,281713,321097,271054,296838,28675,17469
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,TOTAL,MALE,309706,8594,45893,94600,143555,150296,60376,83858,141901,163769,137493,152248,16339,10124
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,TOTAL,FEMALE,289557,8159,42829,87667,131756,139625,57509,83449,139761,157269,133507,144534,12333,7343
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,TOTAL,TRANSGENDER,61,0,0,0,3,26,26,38,51,59,54,56,3,2
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,RURAL,ALL SEXES,267947,7570,41027,84533,126544,130659,51628,73240,122272,139547,117350,129462,13448,8342
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,RURAL,MALE,138202,3854,21224,44035,66466,68103,26414,36454,61002,70413,58782,65704,7612,4876
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,RURAL,FEMALE,129734,3716,19803,40498,60078,62555,25213,36782,61265,69125,58560,63748,5833,3464
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,RURAL,TRANSGENDER,11,0,0,0,0,1,1,4,5,9,8,10,3,2
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,URBAN,ALL SEXES,331377,9183,47695,97734,148770,159288,66283,94105,159441,181550,153704,167376,15227,9127
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,URBAN,MALE,171504,4740,24669,50565,77089,82193,33962,47404,80899,93356,78711,86544,8727,5248
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,URBAN,FEMALE,159823,4443,23026,47169,71678,77070,32296,46667,78496,88144,74947,80786,6500,3879
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,URBAN,TRANSGENDER,50,0,0,0,3,25,25,34,46,50,46,46,0,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,TOTAL,ALL SEXES,183777,4855,26871,55523,85061,89911,36492,51072,85011,97262,81390,90392,9882,6225
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,TOTAL,MALE,93073,2483,13796,28572,44150,45875,18085,24762,41481,47940,39819,44864,5482,3547
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,TOTAL,FEMALE,90697,2372,13075,26951,40910,44031,18402,26305,43525,49315,41565,45522,4398,2678
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,TOTAL,TRANSGENDER,7,0,0,0,1,5,5,5,5,7,6,6,2,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,RURAL,ALL SEXES,89758,2454,13006,27081,41608,44147,17890,25293,41513,47479,39741,44127,4802,3016
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,RURAL,MALE,45747,1279,6704,13954,21600,22517,8894,12372,20503,23651,19690,22195,2705,1769
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,RURAL,FEMALE,44009,1175,6302,13127,20008,21628,8994,12919,21008,23826,20049,21930,2097,1247
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,RURAL,TRANSGENDER,2,0,0,0,0,2,2,2,2,2,2,2,0,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,URBAN,ALL SEXES,94019,2401,13865,28442,43453,45764,18602,25779,43498,49783,41649,46265,5080,3209
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,URBAN,MALE,47326,1204,7092,14618,22550,23358,9191,12390,20978,24289,20129,22669,2777,1778
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,URBAN,FEMALE,46688,1197,6773,13824,20902,22403,9408,13386,22517,25489,21516,23592,2301,1431
