province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,183,ALL SEXES,1612803
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,183,MALE,813754
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,183,FEMALE,798984
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,183,TRANSGENDER,65
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,"5,000 AND ABOVE",121,ALL SEXES,1399672
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,"5,000 AND ABOVE",121,MALE,705155
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,"5,000 AND ABOVE",121,FEMALE,694459
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,"5,000 AND ABOVE",121,TRANSGENDER,58
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,"2,000 - 4,999",55,ALL SEXES,201150
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,"2,000 - 4,999",55,MALE,102436
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,"2,000 - 4,999",55,FEMALE,98707
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,"2,000 - 4,999",55,TRANSGENDER,7
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,"1,000 - 1,999",7,ALL SEXES,11981
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,"1,000 - 1,999",7,MALE,6163
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,"1,000 - 1,999",7,FEMALE,5818
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,"1,000 - 1,999",7,TRANSGENDER,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,500 - 999,-,ALL SEXES,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,500 - 999,-,MALE,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,500 - 999,-,FEMALE,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,500 - 999,-,TRANSGENDER,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,200 - 499,-,ALL SEXES,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,200 - 499,-,MALE,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,200 - 499,-,FEMALE,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,200 - 499,-,TRANSGENDER,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,LESS THAN 200,-,ALL SEXES,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,LESS THAN 200,-,MALE,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,LESS THAN 200,-,FEMALE,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,LESS THAN 200,-,TRANSGENDER,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,UN-INHABITED,-,ALL SEXES,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,UN-INHABITED,-,MALE,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,UN-INHABITED,-,FEMALE,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,UN-INHABITED,-,TRANSGENDER,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,TOTAL,29,ALL SEXES,267947
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,TOTAL,29,MALE,138202
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,TOTAL,29,FEMALE,129734
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,TOTAL,29,TRANSGENDER,11
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,"5,000 AND ABOVE",16,ALL SEXES,222170
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,"5,000 AND ABOVE",16,MALE,114835
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,"5,000 AND ABOVE",16,FEMALE,107327
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,"5,000 AND ABOVE",16,TRANSGENDER,8
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,"2,000 - 4,999",11,ALL SEXES,42042
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,"2,000 - 4,999",11,MALE,21385
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,"2,000 - 4,999",11,FEMALE,20654
