province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,MINGORA MC,"200,000 - 499,999",173868,3.45,8.01,ALL SEXES,331377
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,MINGORA MC,"200,000 - 499,999",173868,3.45,8.01,MALE,171504
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,MINGORA MC,"200,000 - 499,999",173868,3.45,8.01,FEMALE,159823
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BABUZAI TEHSIL,MINGORA MC,"200,000 - 499,999",173868,3.45,8.01,TRANSGENDER,50
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KABAL TEHSIL,KABAL MC,"100,000 - 199,999",NA,NA,8.4,ALL SEXES,117973
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KABAL TEHSIL,KABAL MC,"100,000 - 199,999",NA,NA,8.4,MALE,60656
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KABAL TEHSIL,KABAL MC,"100,000 - 199,999",NA,NA,8.4,FEMALE,57312
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KABAL TEHSIL,KABAL MC,"100,000 - 199,999",NA,NA,8.4,TRANSGENDER,5
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,BARRI KOT MC,"50,000 - 99,999",NA,NA,7.86,ALL SEXES,94019
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,BARRI KOT MC,"50,000 - 99,999",NA,NA,7.86,MALE,47326
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,BARRI KOT MC,"50,000 - 99,999",NA,NA,7.86,FEMALE,46688
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BARIKOT TEHSIL,BARRI KOT MC,"50,000 - 99,999",NA,NA,7.86,TRANSGENDER,5
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BEHRAIN TEHSIL,BEHRAIN MC,"50,000 - 99,999",NA,NA,7.91,ALL SEXES,61889
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BEHRAIN TEHSIL,BEHRAIN MC,"50,000 - 99,999",NA,NA,7.91,MALE,31825
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BEHRAIN TEHSIL,BEHRAIN MC,"50,000 - 99,999",NA,NA,7.91,FEMALE,30060
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,BEHRAIN TEHSIL,BEHRAIN MC,"50,000 - 99,999",NA,NA,7.91,TRANSGENDER,4
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KHAWAZAKHELA TEHSIL,KHAWAZA KHELA MC,"25,000 - 49,999",NA,NA,8.7,ALL SEXES,48016
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KHAWAZAKHELA TEHSIL,KHAWAZA KHELA MC,"25,000 - 49,999",NA,NA,8.7,MALE,25294
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KHAWAZAKHELA TEHSIL,KHAWAZA KHELA MC,"25,000 - 49,999",NA,NA,8.7,FEMALE,22722
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,KHAWAZAKHELA TEHSIL,KHAWAZA KHELA MC,"25,000 - 49,999",NA,NA,8.7,TRANSGENDER,0
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,MATTA TEHSIL,MATTA MC,"25,000 - 49,999",NA,NA,8.38,ALL SEXES,42547
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,MATTA TEHSIL,MATTA MC,"25,000 - 49,999",NA,NA,8.38,MALE,21588
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,MATTA TEHSIL,MATTA MC,"25,000 - 49,999",NA,NA,8.38,FEMALE,20955
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,MATTA TEHSIL,MATTA MC,"25,000 - 49,999",NA,NA,8.38,TRANSGENDER,4
