province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,utility,source,total_by_source,percent_by_source,count
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,INSIDE WATER,TOTAL INSIDE,205092,75.69,170400
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,INSIDE WATER,TAP,131660,48.59,109517
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,INSIDE WATER,ELECTRIC/HAND PUMP,14200,5.24,12367
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,INSIDE WATER,PROTECTED WELL,39388,14.54,33396
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,INSIDE WATER,UN-PROTECTED WELL,2935,1.08,2442
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,INSIDE WATER,OTHERS,16909,6.24,12678
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,OUTSIDE WATER,TOTAL OUTSIDE,65882,24.31,53122
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,OUTSIDE WATER,TAP,14838,5.48,11314
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,OUTSIDE WATER,ELECTRIC/HAND PUMP,5133,1.89,3555
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,OUTSIDE WATER,PROTECTED WELL,6543,2.41,4933
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,OUTSIDE WATER,UN-PROTECTED WELL,512,0.19,344
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,OUTSIDE WATER,SPRING,28522,10.53,25338
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,OUTSIDE WATER,CANAL/RIVER/POND,2853,1.05,2339
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,OUTSIDE WATER,OTHERS,7481,2.76,5299
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,COOKING FUEL,WOOD,232874,85.94,11314
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,COOKING FUEL,GAS,34060,12.57,3555
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,COOKING FUEL,KEROSENE OIL,183,0.07,4933
KHYBER PAKTUNKHWA,022,SWAT DISTRICT,SWAT DISTRICT,TOTAL,OWNED,223522,82.49,COOKING FUEL,OTHERS,3857,1.42,344
