province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,ALL SEXES,982138,22543,148104,305139,440462,445497,173340,249778,460777,528819,457739,505252,51895,33058
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,MALE,510143,11583,74871,157048,230185,235337,90977,128554,238565,274503,236500,260390,26183,16409
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,FEMALE,471958,10960,73233,148091,210277,210158,82361,121220,222190,254284,221208,244825,25703,16644
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,TRANSGENDER,37,0,0,0,0,2,2,4,22,32,31,37,9,5
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,RURAL,ALL SEXES,805662,18536,123378,254378,365918,365946,139873,201860,373494,428568,371267,410576,42879,27643
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,RURAL,MALE,419243,9548,62301,130924,191556,194100,73801,104354,193875,222883,192124,211865,21625,13760
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,RURAL,FEMALE,386402,8988,61077,123454,174362,171844,66070,97502,179610,205671,179130,198694,21248,13880
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,RURAL,TRANSGENDER,17,0,0,0,0,2,2,4,9,14,13,17,6,3
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,URBAN,ALL SEXES,176476,4007,24726,50761,74544,79551,33467,47918,87283,100251,86472,94676,9016,5415
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,URBAN,MALE,90900,2035,12570,26124,38629,41237,17176,24200,44690,51620,44376,48525,4558,2649
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,URBAN,FEMALE,85556,1972,12156,24637,35915,38314,16291,23718,42580,48613,42078,46131,4455,2764
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,URBAN,TRANSGENDER,20,0,0,0,0,0,0,0,13,18,18,20,3,2
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,TOTAL,ALL SEXES,174046,4285,28016,57423,81941,79686,29214,42076,78566,89697,77779,86055,9015,5861
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,TOTAL,MALE,90524,2207,14100,29547,42933,42313,15417,21776,40885,46641,40165,44280,4499,2887
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,TOTAL,FEMALE,83514,2078,13916,27876,39008,37372,13796,20298,37676,43051,37609,41767,4513,2971
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,TOTAL,TRANSGENDER,8,0,0,0,0,1,1,2,5,5,5,8,3,3
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,RURAL,ALL SEXES,150844,3715,24256,49813,71239,69249,25260,36344,67804,77480,67164,74384,7852,5119
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,RURAL,MALE,78542,1920,12174,25660,37388,36878,13345,18842,35297,40306,34684,38275,3923,2529
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,RURAL,FEMALE,72297,1795,12082,24153,33851,32370,11914,17500,32503,37170,32476,36104,3928,2589
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,RURAL,TRANSGENDER,5,0,0,0,0,1,1,2,4,4,4,5,1,1
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,URBAN,ALL SEXES,23202,570,3760,7610,10702,10437,3954,5732,10762,12217,10615,11671,1163,742
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,URBAN,MALE,11982,287,1926,3887,5545,5435,2072,2934,5588,6335,5481,6005,576,358
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,URBAN,FEMALE,11217,283,1834,3723,5157,5002,1882,2798,5173,5881,5133,5663,585,382
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,URBAN,TRANSGENDER,3,0,0,0,0,0,0,0,1,1,1,3,2,2
SINDH,091,THATTA DISTRICT,KETI BUNDER TALUKA,TOTAL,ALL SEXES,59699,1404,9238,18842,26951,26745,10299,15005,27805,31829,27659,30699,3318,2186
SINDH,091,THATTA DISTRICT,KETI BUNDER TALUKA,TOTAL,MALE,31267,759,4749,9835,14204,14152,5385,7638,14546,16640,14383,15932,1675,1111
SINDH,091,THATTA DISTRICT,KETI BUNDER TALUKA,TOTAL,FEMALE,28431,645,4489,9007,12747,12593,4914,7367,13258,15188,13275,14766,1643,1075
SINDH,091,THATTA DISTRICT,KETI BUNDER TALUKA,TOTAL,TRANSGENDER,1,0,0,0,0,0,0,0,1,1,1,1,0,0
SINDH,091,THATTA DISTRICT,KETI BUNDER TALUKA,RURAL,ALL SEXES,55429,1305,8645,17608,25195,24974,9611,13933,25669,29367,25501,28340,3103,2054
SINDH,091,THATTA DISTRICT,KETI BUNDER TALUKA,RURAL,MALE,29066,715,4454,9215,13297,13210,5018,7118,13459,15377,13267,14711,1565,1043
SINDH,091,THATTA DISTRICT,KETI BUNDER TALUKA,RURAL,FEMALE,26363,590,4191,8393,11898,11764,4593,6815,12210,13990,12234,13629,1538,1011
SINDH,091,THATTA DISTRICT,KETI BUNDER TALUKA,RURAL,TRANSGENDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,091,THATTA DISTRICT,KETI BUNDER TALUKA,URBAN,ALL SEXES,4270,99,593,1234,1756,1771,688,1072,2136,2462,2158,2359,215,132
SINDH,091,THATTA DISTRICT,KETI BUNDER TALUKA,URBAN,MALE,2201,44,295,620,907,942,367,520,1087,1263,1116,1221,110,68
SINDH,091,THATTA DISTRICT,KETI BUNDER TALUKA,URBAN,FEMALE,2068,55,298,614,849,829,321,552,1048,1198,1041,1137,105,64
SINDH,091,THATTA DISTRICT,KETI BUNDER TALUKA,URBAN,TRANSGENDER,1,0,0,0,0,0,0,0,1,1,1,1,0,0
SINDH,091,THATTA DISTRICT,MIRPUR SAKRO TALUKA,TOTAL,ALL SEXES,341689,7918,51346,106547,154933,158347,61787,88445,160039,183055,158171,173650,16957,10728
SINDH,091,THATTA DISTRICT,MIRPUR SAKRO TALUKA,TOTAL,MALE,177648,4050,26060,54911,81028,83489,32287,45418,82723,95018,81824,89676,8637,5368
SINDH,091,THATTA DISTRICT,MIRPUR SAKRO TALUKA,TOTAL,FEMALE,164028,3868,25286,51636,73905,74857,29499,43026,77308,88025,76336,83961,8317,5359
SINDH,091,THATTA DISTRICT,MIRPUR SAKRO TALUKA,TOTAL,TRANSGENDER,13,0,0,0,0,1,1,1,8,12,11,13,3,1
SINDH,091,THATTA DISTRICT,MIRPUR SAKRO TALUKA,RURAL,ALL SEXES,294561,6827,44690,92695,134493,136461,52648,75447,136860,156577,135466,148981,14796,9481
SINDH,091,THATTA DISTRICT,MIRPUR SAKRO TALUKA,RURAL,MALE,153190,3479,22638,47683,70344,72068,27580,38840,70793,81304,70132,76986,7528,4760
SINDH,091,THATTA DISTRICT,MIRPUR SAKRO TALUKA,RURAL,FEMALE,141363,3348,22052,45012,64149,64392,25067,36606,66063,75266,65328,71987,7265,4720
SINDH,091,THATTA DISTRICT,MIRPUR SAKRO TALUKA,RURAL,TRANSGENDER,8,0,0,0,0,1,1,1,4,7,6,8,3,1
SINDH,091,THATTA DISTRICT,MIRPUR SAKRO TALUKA,URBAN,ALL SEXES,47128,1091,6656,13852,20440,21886,9139,12998,23179,26478,22705,24669,2161,1247
SINDH,091,THATTA DISTRICT,MIRPUR SAKRO TALUKA,URBAN,MALE,24458,571,3422,7228,10684,11421,4707,6578,11930,13714,11692,12690,1109,608
SINDH,091,THATTA DISTRICT,MIRPUR SAKRO TALUKA,URBAN,FEMALE,22665,520,3234,6624,9756,10465,4432,6420,11245,12759,11008,11974,1052,639
SINDH,091,THATTA DISTRICT,MIRPUR SAKRO TALUKA,URBAN,TRANSGENDER,5,0,0,0,0,0,0,0,4,5,5,5,0,0
SINDH,091,THATTA DISTRICT,THATTA TALUKA,TOTAL,ALL SEXES,406704,8936,59504,122327,176637,180719,72040,104252,194367,224238,194130,214848,22605,14283
SINDH,091,THATTA DISTRICT,THATTA TALUKA,TOTAL,MALE,210704,4567,29962,62755,92020,95383,37888,53722,100411,116204,100128,110502,11372,7043
