province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,OWNED,166662,92.29,WALL,BAKED BRICKS/BLOCKS/STONES,63613,35.23,56415
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,OWNED,166662,92.29,WALL,UNBAKED BRICKS/MUD,20064,11.11,18905
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,OWNED,166662,92.29,WALL,WOOD/BAMBOO,89164,49.37,84167
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,OWNED,166662,92.29,WALL,OTHERS,7747,4.29,7175
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,OWNED,166662,92.29,ROOF,RCC/RBC,19142,10.6,16068
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,OWNED,166662,92.29,ROOF,CEMENT/IRON SHEETS,28818,15.96,25617
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,OWNED,166662,92.29,ROOF,GARDER/T.IRON,23679,13.11,22587
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,OWNED,166662,92.29,ROOF,WOOD/BAMBOO,100719,55.77,94693
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,OWNED,166662,92.29,ROOF,OTHERS,8230,4.56,7697
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENTED,6157,3.41,WALL,BAKED BRICKS/BLOCKS/STONES,63613,35.23,5242
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENTED,6157,3.41,WALL,UNBAKED BRICKS/MUD,20064,11.11,257
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENTED,6157,3.41,WALL,WOOD/BAMBOO,89164,49.37,546
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENTED,6157,3.41,WALL,OTHERS,7747,4.29,112
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENTED,6157,3.41,ROOF,RCC/RBC,19142,10.6,2319
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENTED,6157,3.41,ROOF,CEMENT/IRON SHEETS,28818,15.96,2348
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENTED,6157,3.41,ROOF,GARDER/T.IRON,23679,13.11,734
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENTED,6157,3.41,ROOF,WOOD/BAMBOO,100719,55.77,666
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENTED,6157,3.41,ROOF,OTHERS,8230,4.56,90
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENT FREE,7769,4.3,WALL,BAKED BRICKS/BLOCKS/STONES,63613,35.23,1956
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENT FREE,7769,4.3,WALL,UNBAKED BRICKS/MUD,20064,11.11,902
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENT FREE,7769,4.3,WALL,WOOD/BAMBOO,89164,49.37,4451
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENT FREE,7769,4.3,WALL,OTHERS,7747,4.29,460
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENT FREE,7769,4.3,ROOF,RCC/RBC,19142,10.6,755
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENT FREE,7769,4.3,ROOF,CEMENT/IRON SHEETS,28818,15.96,853
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENT FREE,7769,4.3,ROOF,GARDER/T.IRON,23679,13.11,358
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENT FREE,7769,4.3,ROOF,WOOD/BAMBOO,100719,55.77,5360
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RENT FREE,7769,4.3,ROOF,OTHERS,8230,4.56,443
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,RURAL,OWNED,141257,94.47,WALL,BAKED BRICKS/BLOCKS/STONES,41981,28.08,39007
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,RURAL,OWNED,141257,94.47,WALL,UNBAKED BRICKS/MUD,18815,12.58,17845
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,RURAL,OWNED,141257,94.47,WALL,WOOD/BAMBOO,81549,54.54,77688
