province_name,district_code,district_name,area_name,area_type,information_source,count
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,130220
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,RADIO,8237
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,TV,29828
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,NEWSPAPER,6529
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,MOBILE,1719
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,COMPUTER/INTERNET,126997
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,102959
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,RURAL,RADIO,7511
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,RURAL,TV,15384
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,RURAL,NEWSPAPER,3886
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,RURAL,MOBILE,681
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,RURAL,COMPUTER/INTERNET,100542
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,27261
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,URBAN,RADIO,726
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,URBAN,TV,14444
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,URBAN,NEWSPAPER,2643
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,URBAN,MOBILE,1038
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,URBAN,COMPUTER/INTERNET,26455
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,22106
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,TOTAL,RADIO,1523
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,TOTAL,TV,2168
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,TOTAL,NEWSPAPER,1041
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,TOTAL,MOBILE,175
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,TOTAL,COMPUTER/INTERNET,21561
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,18561
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,RURAL,RADIO,1375
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,RURAL,TV,1734
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,RURAL,NEWSPAPER,776
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,RURAL,MOBILE,161
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,RURAL,COMPUTER/INTERNET,18064
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,3545
SINDH,091,THATTA DISTRICT,GHORABARI TALUKA,URBAN,RADIO,148
