province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,INSIDE WATER,TAP,48935,29.36,2292
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,INSIDE WATER,ELECTRIC/HAND PUMP,18702,11.22,459
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,INSIDE WATER,PROTECTED WELL,1508,0.9,55
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,INSIDE WATER,UN-PROTECTED WELL,5282,3.17,166
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,INSIDE WATER,OTHERS,29071,17.44,1093
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,OUTSIDE WATER,TAP,13630,8.18,169
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,OUTSIDE WATER,ELECTRIC/HAND PUMP,15902,9.54,271
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,OUTSIDE WATER,PROTECTED WELL,246,0.15,6
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,OUTSIDE WATER,UN-PROTECTED WELL,1024,0.61,20
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,OUTSIDE WATER,SPRING,345,0.21,10
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,OUTSIDE WATER,CANAL/RIVER/POND,23364,14.02,694
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,OUTSIDE WATER,OTHERS,8653,5.19,189
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,COOKING FUEL,WOOD,140757,84.46,4093
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,COOKING FUEL,GAS,20615,12.37,915
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,COOKING FUEL,KEROSENE OIL,1410,0.85,45
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,COOKING FUEL,OTHERS,3880,2.33,371
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,LIGHTING SOURCE,ELECTRICITY,80177,48.11,3179
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,LIGHTING SOURCE,KEROSENE OIL,29878,17.93,591
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,LIGHTING SOURCE,GAS LAMP,803,0.48,16
SINDH,091,THATTA DISTRICT,THATTA DISTRICT,TOTAL,UNDER CONSTRUCTION,5424,3.25,LIGHTING SOURCE,OTHERS,55804,33.48,1638
