province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,122,1769230,930691,838349,190,111.01,14501.89,100,5.43,1468579,0.98
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,NA,1769230,930691,838349,190,111.01,NA,NA,5.43,1468579,0.98
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,TOTAL,4,128313,69314,58990,9,117.5,32078.25,100,4.99,131880,-0.14
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,URBAN,NA,128313,69314,58990,9,117.5,NA,NA,4.99,131880,-0.14
SINDH,094,KARACHI SOUTH DISTRICT,CIVIL LINES SUB-DIVISION,TOTAL,73,473119,255640,217438,41,117.57,6481.08,100,5.24,282580,2.74
SINDH,094,KARACHI SOUTH DISTRICT,CIVIL LINES SUB-DIVISION,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,094,KARACHI SOUTH DISTRICT,CIVIL LINES SUB-DIVISION,URBAN,NA,473119,255640,217438,41,117.57,NA,NA,5.24,282580,2.74
SINDH,094,KARACHI SOUTH DISTRICT,GARDEN SUB-DIVISION,TOTAL,4,363967,188988,174945,34,108.03,90991.75,100,5.32,325716,0.59
SINDH,094,KARACHI SOUTH DISTRICT,GARDEN SUB-DIVISION,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,094,KARACHI SOUTH DISTRICT,GARDEN SUB-DIVISION,URBAN,NA,363967,188988,174945,34,108.03,NA,NA,5.32,325716,0.59
SINDH,094,KARACHI SOUTH DISTRICT,LYARI SUB-DIVISION,TOTAL,6,661926,341179,320658,89,106.4,110321,100,5.81,594966,0.56
SINDH,094,KARACHI SOUTH DISTRICT,LYARI SUB-DIVISION,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,094,KARACHI SOUTH DISTRICT,LYARI SUB-DIVISION,URBAN,NA,661926,341179,320658,89,106.4,NA,NA,5.81,594966,0.56
SINDH,094,KARACHI SOUTH DISTRICT,SADDAR SUB-DIVISION,TOTAL,35,141905,75570,66318,17,113.95,4054.43,100,5.21,133437,0.32
SINDH,094,KARACHI SOUTH DISTRICT,SADDAR SUB-DIVISION,RURAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,094,KARACHI SOUTH DISTRICT,SADDAR SUB-DIVISION,URBAN,NA,141905,75570,66318,17,113.95,NA,NA,5.21,133437,0.32
