province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,094,KARACHI SOUTH DISTRICT,NA,NA,NA,YES,KARACHI SOUTH DISTRICT,318932,307392,7000,4540,270959,316729,304345,307679,314931,316288,5.43
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,NA,NA,YES,ARAM BAGH SUB-DIVISION,25068,24337,476,255,22599,24901,23320,24008,24645,24605,4.99
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),NA,YES,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),25068,24337,476,255,22599,24901,23320,24008,24645,24605,4.99
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,YES,CHARGE NO 01,5014,4910,68,36,4388,4986,4697,4965,4974,4742,4.84
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 01,734,705,25,4,707,731,700,727,731,729,4.48
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 02,832,822,2,8,818,827,722,827,825,591,4.58
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 03,487,485,1,1,127,487,478,482,484,483,4.47
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 04,609,600,4,5,441,608,563,600,599,604,4.81
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 05,851,833,7,11,832,846,796,846,848,849,4.65
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 06,702,687,12,3,681,691,677,697,699,699,5.32
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 07,799,778,17,4,782,796,761,786,788,787,5.51
