province_name,district_code,district_name,area_name,area_type,gender,count
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,BOTH SEXES,55131
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,MALE,30175
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,FEMALE,24956
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,BOTH SEXES,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,MALE,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,FEMALE,0
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,BOTH SEXES,55131
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,MALE,30175
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,FEMALE,24956
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,TOTAL,BOTH SEXES,2862
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,TOTAL,MALE,1631
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,TOTAL,FEMALE,1231
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,RURAL,BOTH SEXES,0
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,RURAL,MALE,0
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,RURAL,FEMALE,0
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,URBAN,BOTH SEXES,2862
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,URBAN,MALE,1631
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,URBAN,FEMALE,1231
SINDH,094,KARACHI SOUTH DISTRICT,CIVIL LINES SUB-DIVISION,TOTAL,BOTH SEXES,27913
SINDH,094,KARACHI SOUTH DISTRICT,CIVIL LINES SUB-DIVISION,TOTAL,MALE,14694
