province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
SINDH,094,KARACHI SOUTH DISTRICT,NA,NA,NA,YES,KARACHI SOUTH DISTRICT,1769230,930691,838349,190,77.79,79.98,75.33,35.79,226433,190903,31,216939,185369,23,99951,79452,4,1665291,103939,1410558,1135132,131252,478442,956709
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,NA,NA,YES,ARAM BAGH SUB-DIVISION,128313,69314,58990,9,85.62,86.07,85.07,66.67,17600,14434,3,21620,18364,1,5980,4185,0,123816,4497,104195,84175,10174,36349,71691
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),NA,YES,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),128313,69314,58990,9,85.62,86.07,85.07,66.67,17600,14434,3,21620,18364,1,5980,4185,0,123816,4497,104195,84175,10174,36349,71691
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,YES,CHARGE NO 01,24795,12988,11805,2,87.16,88.15,86.04,100,3693,3312,2,3964,3492,0,771,527,0,24380,415,20088,16245,2113,6239,13716
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 01,3302,1691,1611,0,88.45,88.95,87.92,0,559,525,0,496,499,0,102,59,0,3292,10,2728,2217,316,211,1754
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 02,3812,1937,1875,0,84.08,85.22,82.88,0,505,482,0,614,557,0,99,72,0,3806,6,3077,2452,321,983,2085
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 03,2181,1103,1078,0,92.01,93.97,89.93,0,266,260,0,413,374,0,100,62,0,2181,0,1740,1401,178,630,1242
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 04,2934,1514,1420,0,92.01,92.7,91.28,0,455,445,0,526,496,0,108,64,0,2926,8,2404,1934,239,491,1712
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 05,4065,2099,1966,0,84.83,84.89,84.76,0,486,460,0,650,580,0,117,84,0,4045,20,3249,2648,363,1173,2286
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 06,3872,2062,1810,0,90.15,92.65,87.25,0,671,575,0,568,440,0,82,62,0,3845,27,3117,2486,320,1134,1988
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 01,NO,CIRCLE NO 07,4629,2582,2045,2,82.93,83.72,81.88,100,751,565,2,697,546,0,163,124,0,4285,344,3773,3107,376,1617,2649
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 02,YES,CHARGE NO 02,34662,18458,16203,1,89.59,88.96,90.34,0,4454,4023,0,6266,5881,0,1803,993,0,34576,86,28225,22919,2957,9757,18877
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,DISTRICT MUNICIPAL CORPORATION KARACHI SOUTH (PART OF ARAM BAGH SUB-DIVISION),CHARGE NO 02,NO,CIRCLE NO 01,4789,2478,2311,0,92.86,94.85,90.7,0,529,494,0,915,863,0,345,188,0,4765,24,3839,3091,384,1424,2770
