province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,UNDER CONSTRUCTION,241,1.17,KITCHEN,SEPARATE,15240,74.01,215
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,UNDER CONSTRUCTION,241,1.17,KITCHEN,SHARED,3896,18.92,22
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,UNDER CONSTRUCTION,241,1.17,KITCHEN,NONE,1457,7.08,4
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,UNDER CONSTRUCTION,241,1.17,BATH,SEPARATE,15726,76.37,221
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,UNDER CONSTRUCTION,241,1.17,BATH,SHARED,4091,19.87,17
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,UNDER CONSTRUCTION,241,1.17,BATH,NONE,776,3.77,3
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,UNDER CONSTRUCTION,241,1.17,LATRINE,SEWER,354,1.72,10
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,UNDER CONSTRUCTION,241,1.17,LATRINE,SEPTIC TANK,3288,15.97,28
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,UNDER CONSTRUCTION,241,1.17,LATRINE,OPEN DRAIN,951,4.62,38
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,UNDER CONSTRUCTION,241,1.17,LATRINE,PIT WITH SLAB,11793,57.27,149
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,UNDER CONSTRUCTION,241,1.17,LATRINE,OTHER,1212,5.89,5
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,UNDER CONSTRUCTION,241,1.17,LATRINE,NONE,2995,14.54,11
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,LESS THAN 5 YEARS,996,4.84,KITCHEN,SEPARATE,15240,74.01,652
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,LESS THAN 5 YEARS,996,4.84,KITCHEN,SHARED,3896,18.92,156
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,LESS THAN 5 YEARS,996,4.84,KITCHEN,NONE,1457,7.08,188
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,LESS THAN 5 YEARS,996,4.84,BATH,SEPARATE,15726,76.37,691
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,LESS THAN 5 YEARS,996,4.84,BATH,SHARED,4091,19.87,169
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,LESS THAN 5 YEARS,996,4.84,BATH,NONE,776,3.77,136
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,LESS THAN 5 YEARS,996,4.84,LATRINE,SEWER,354,1.72,19
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,LESS THAN 5 YEARS,996,4.84,LATRINE,SEPTIC TANK,3288,15.97,196
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,LESS THAN 5 YEARS,996,4.84,LATRINE,OPEN DRAIN,951,4.62,33
