province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI TEHSIL,NUSHKI MC,"25,000 - 49,999",23948,3.54,8.19,ALL SEXES,46396
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI TEHSIL,NUSHKI MC,"25,000 - 49,999",23948,3.54,8.19,MALE,24281
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI TEHSIL,NUSHKI MC,"25,000 - 49,999",23948,3.54,8.19,FEMALE,22115
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI TEHSIL,NUSHKI MC,"25,000 - 49,999",23948,3.54,8.19,TRANSGENDER,0
