province_name,district_code,district_name,area_name,area_type,gender,count
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,BOTH SEXES,2485
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,MALE,1609
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,TOTAL,FEMALE,876
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,RURAL,BOTH SEXES,2141
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,RURAL,MALE,1314
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,RURAL,FEMALE,827
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,URBAN,BOTH SEXES,344
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,URBAN,MALE,295
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI DISTRICT,URBAN,FEMALE,49
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI TEHSIL,TOTAL,BOTH SEXES,2485
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI TEHSIL,TOTAL,MALE,1609
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI TEHSIL,TOTAL,FEMALE,876
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI TEHSIL,RURAL,BOTH SEXES,2141
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI TEHSIL,RURAL,MALE,1314
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI TEHSIL,RURAL,FEMALE,827
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI TEHSIL,URBAN,BOTH SEXES,344
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI TEHSIL,URBAN,MALE,295
BALOCHISTAN,121,NUSHKI DISTRICT,NUSHKI TEHSIL,URBAN,FEMALE,49
