province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,OWNED,1,56638,84.43,6638,9.9,5378
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENTED,1,5840,8.71,6638,9.9,568
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENT FREE,1,4603,6.86,6638,9.9,692
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,OWNED,2,56638,84.43,15959,23.79,13264
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENTED,2,5840,8.71,15959,23.79,1448
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENT FREE,2,4603,6.86,15959,23.79,1247
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,OWNED,3,56638,84.43,14857,22.15,12267
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENTED,3,5840,8.71,14857,22.15,1554
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENT FREE,3,4603,6.86,14857,22.15,1036
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,OWNED,4,56638,84.43,11673,17.4,9822
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENTED,4,5840,8.71,11673,17.4,1071
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENT FREE,4,4603,6.86,11673,17.4,780
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,OWNED,5,56638,84.43,5848,8.72,4972
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENTED,5,5840,8.71,5848,8.72,539
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENT FREE,5,4603,6.86,5848,8.72,337
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,OWNED,6,56638,84.43,4754,7.09,4209
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENTED,6,5840,8.71,4754,7.09,327
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENT FREE,6,4603,6.86,4754,7.09,218
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,OWNED,7,56638,84.43,2210,3.29,1997
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENTED,7,5840,8.71,2210,3.29,123
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENT FREE,7,4603,6.86,2210,3.29,90
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,OWNED,8,56638,84.43,1778,2.65,1633
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENTED,8,5840,8.71,1778,2.65,75
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,RENT FREE,8,4603,6.86,1778,2.65,70
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,OWNED,9,56638,84.43,3364,5.01,3096
