province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,3380,615372,306935,308393,44,99.53,182.06,6.18,8.81,448310,1.68
FATA,027,KURRAM AGENCY,KURRAM AGENCY,RURAL,NA,577327,287663,289627,37,99.32,NA,NA,8.79,423165,1.65
FATA,027,KURRAM AGENCY,KURRAM AGENCY,URBAN,NA,38045,19272,18766,7,102.7,NA,NA,9,25145,2.2
FATA,027,KURRAM AGENCY,CENTRAL KURRAM F.R,TOTAL,1470,229007,115335,113658,14,101.48,155.79,NA,8.14,181416,1.23
FATA,027,KURRAM AGENCY,CENTRAL KURRAM F.R,RURAL,NA,229007,115335,113658,14,101.48,NA,NA,8.14,181416,1.23
FATA,027,KURRAM AGENCY,CENTRAL KURRAM F.R,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,027,KURRAM AGENCY,LOWER KURRAM TEHSIL,TOTAL,940,133929,66691,67221,17,99.21,142.48,24.3,9.15,81323,2.66
FATA,027,KURRAM AGENCY,LOWER KURRAM TEHSIL,RURAL,NA,101386,50128,51248,10,97.81,NA,NA,9.09,64220,2.43
FATA,027,KURRAM AGENCY,LOWER KURRAM TEHSIL,URBAN,NA,32543,16563,15973,7,103.69,NA,NA,9.36,17103,3.44
FATA,027,KURRAM AGENCY,UPPER KURRAM TEHSIL,TOTAL,970,252436,124909,127514,13,97.96,260.24,2.18,9.32,185571,1.63
FATA,027,KURRAM AGENCY,UPPER KURRAM TEHSIL,RURAL,NA,246934,122200,124721,13,97.98,NA,NA,9.38,177529,1.75
FATA,027,KURRAM AGENCY,UPPER KURRAM TEHSIL,URBAN,NA,5502,2709,2793,NA,96.99,NA,NA,7.38,8042,-1.97
