province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,UNDER CONSTRUCTION,1129,1.99,WALL,BAKED BRICKS/BLOCKS/STONES,26951,47.58,571
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,UNDER CONSTRUCTION,1129,1.99,WALL,UNBAKED BRICKS/MUD,23066,40.73,304
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,UNDER CONSTRUCTION,1129,1.99,WALL,WOOD/BAMBOO,3418,6.03,129
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,UNDER CONSTRUCTION,1129,1.99,WALL,OTHERS,3203,5.66,125
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,UNDER CONSTRUCTION,1129,1.99,ROOF,RCC/RBC,6456,11.4,204
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,UNDER CONSTRUCTION,1129,1.99,ROOF,CEMENT/IRON SHEETS,2135,3.77,86
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,UNDER CONSTRUCTION,1129,1.99,ROOF,GARDER/T.IRON,8213,14.5,124
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,UNDER CONSTRUCTION,1129,1.99,ROOF,WOOD/BAMBOO,36531,64.5,590
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,UNDER CONSTRUCTION,1129,1.99,ROOF,OTHERS,3303,5.83,125
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,LESS THAN 5 YEARS,5868,10.36,WALL,BAKED BRICKS/BLOCKS/STONES,26951,47.58,2876
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,LESS THAN 5 YEARS,5868,10.36,WALL,UNBAKED BRICKS/MUD,23066,40.73,2509
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,LESS THAN 5 YEARS,5868,10.36,WALL,WOOD/BAMBOO,3418,6.03,265
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,LESS THAN 5 YEARS,5868,10.36,WALL,OTHERS,3203,5.66,218
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,LESS THAN 5 YEARS,5868,10.36,ROOF,RCC/RBC,6456,11.4,1329
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,LESS THAN 5 YEARS,5868,10.36,ROOF,CEMENT/IRON SHEETS,2135,3.77,473
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,LESS THAN 5 YEARS,5868,10.36,ROOF,GARDER/T.IRON,8213,14.5,969
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,LESS THAN 5 YEARS,5868,10.36,ROOF,WOOD/BAMBOO,36531,64.5,2885
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,LESS THAN 5 YEARS,5868,10.36,ROOF,OTHERS,3303,5.83,212
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,5-10 YEARS,9679,17.09,WALL,BAKED BRICKS/BLOCKS/STONES,26951,47.58,5293
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,5-10 YEARS,9679,17.09,WALL,UNBAKED BRICKS/MUD,23066,40.73,3287
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,5-10 YEARS,9679,17.09,WALL,WOOD/BAMBOO,3418,6.03,591
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,5-10 YEARS,9679,17.09,WALL,OTHERS,3203,5.66,508
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,5-10 YEARS,9679,17.09,ROOF,RCC/RBC,6456,11.4,2291
FATA,027,KURRAM AGENCY,KURRAM AGENCY,TOTAL,5-10 YEARS,9679,17.09,ROOF,CEMENT/IRON SHEETS,2135,3.77,524
