province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
FATA,035,FR KOHAT,FR KOHAT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,3775,28.29,BAKED BRICKS/BLOCKS/STONES,383,2.87,191
FATA,035,FR KOHAT,FR KOHAT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,3775,28.29,UNBAKED BRICKS/MUD,33,0.25,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,3775,28.29,WOOD/BAMBOO,1,0.01,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,3775,28.29,OTHERS,24,0.18,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,3775,28.29,BAKED BRICKS/BLOCKS/STONES,715,5.36,367
FATA,035,FR KOHAT,FR KOHAT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,3775,28.29,UNBAKED BRICKS/MUD,52,0.39,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,3775,28.29,WOOD/BAMBOO,5,0.04,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,3775,28.29,OTHERS,23,0.17,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,5 - 10 YEARS,RCC/RBC,3775,28.29,BAKED BRICKS/BLOCKS/STONES,1672,12.53,697
FATA,035,FR KOHAT,FR KOHAT,TOTAL,5 - 10 YEARS,RCC/RBC,3775,28.29,UNBAKED BRICKS/MUD,351,2.63,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,5 - 10 YEARS,RCC/RBC,3775,28.29,WOOD/BAMBOO,19,0.14,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,5 - 10 YEARS,RCC/RBC,3775,28.29,OTHERS,43,0.32,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,11 - 50 YEARS,RCC/RBC,3775,28.29,BAKED BRICKS/BLOCKS/STONES,6862,51.42,2451
FATA,035,FR KOHAT,FR KOHAT,TOTAL,11 - 50 YEARS,RCC/RBC,3775,28.29,UNBAKED BRICKS/MUD,1811,13.57,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,11 - 50 YEARS,RCC/RBC,3775,28.29,WOOD/BAMBOO,89,0.67,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,11 - 50 YEARS,RCC/RBC,3775,28.29,OTHERS,528,3.96,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,OVER 50 YEARS,RCC/RBC,3775,28.29,BAKED BRICKS/BLOCKS/STONES,444,3.33,69
FATA,035,FR KOHAT,FR KOHAT,TOTAL,OVER 50 YEARS,RCC/RBC,3775,28.29,UNBAKED BRICKS/MUD,253,1.9,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,OVER 50 YEARS,RCC/RBC,3775,28.29,WOOD/BAMBOO,16,0.12,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,OVER 50 YEARS,RCC/RBC,3775,28.29,OTHERS,20,0.15,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,675,5.06,BAKED BRICKS/BLOCKS/STONES,383,2.87,18
FATA,035,FR KOHAT,FR KOHAT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,675,5.06,UNBAKED BRICKS/MUD,33,0.25,7
FATA,035,FR KOHAT,FR KOHAT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,675,5.06,WOOD/BAMBOO,1,0.01,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,UNDER CONSTRUCTION,CEMENT/IRON SHEETS,675,5.06,OTHERS,24,0.18,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,675,5.06,BAKED BRICKS/BLOCKS/STONES,715,5.36,112
FATA,035,FR KOHAT,FR KOHAT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,675,5.06,UNBAKED BRICKS/MUD,52,0.39,5
FATA,035,FR KOHAT,FR KOHAT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,675,5.06,WOOD/BAMBOO,5,0.04,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,LESS THAN 5 YEARS,CEMENT/IRON SHEETS,675,5.06,OTHERS,23,0.17,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,675,5.06,BAKED BRICKS/BLOCKS/STONES,1672,12.53,106
FATA,035,FR KOHAT,FR KOHAT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,675,5.06,UNBAKED BRICKS/MUD,351,2.63,32
FATA,035,FR KOHAT,FR KOHAT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,675,5.06,WOOD/BAMBOO,19,0.14,1
FATA,035,FR KOHAT,FR KOHAT,TOTAL,5 - 10 YEARS,CEMENT/IRON SHEETS,675,5.06,OTHERS,43,0.32,0
