province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
FATA,035,FR KOHAT,NA,NA,NA,YES,FR KOHAT,NA,14148,9167,3162,1819,7130,14042,86,13685,13862,13067,8.09
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,NA,NA,YES,TRIBAL AREA ADJ. KOHAT DISTRICT,NA,14148,9167,3162,1819,7130,14042,86,13685,13862,13067,8.09
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,NA,YES,AFRIDY ADAM KHEL TRIBE,NA,14148,9167,3162,1819,7130,14042,86,13685,13862,13067,8.09
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,AKHORWAL SECTION,YES,AKHORWAL SECTION,NA,2876,1497,796,583,645,2861,4,2837,2838,2851,7.58
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,AKHORWAL SECTION,NO,AKHORWAL,0000000,2876,1497,796,583,645,2861,4,2837,2838,2851,7.58
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,BOSTI KHEL SECTION,YES,BOSTI KHEL SECTION,NA,1417,1296,76,45,750,1417,1,1414,1407,1403,7.33
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,BOSTI KHEL SECTION,NO,BOSTI KHEL,0000000,1417,1296,76,45,750,1417,1,1414,1407,1403,7.33
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,JAMO ADA KHEL LANDIWAL SECTION,YES,JAMO ADA KHEL LANDIWAL SECTION,NA,1221,549,315,357,67,1217,10,1216,1197,1213,8.91
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,JAMO ADA KHEL LANDIWAL SECTION,NO,JAMMU ADA KHEL LADHIWAL,0000000,1221,549,315,357,67,1217,10,1216,1197,1213,8.91
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,JAWAKI SECTION,YES,JAWAKI SECTION,NA,2063,1019,727,317,673,2020,5,2029,2020,1564,6.72
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,JAWAKI SECTION,NO,GHARIB BABA AURGAZ DAR JAWAKI,0000000,2063,1019,727,317,673,2020,5,2029,2020,1564,6.72
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,QIMAT KHEL SECTION,YES,QIMAT KHEL SECTION,NA,1427,940,393,94,804,1418,3,1380,1404,1232,6.11
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,QIMAT KHEL SECTION,NO,QIMAT KHEL,0000000,1427,940,393,94,804,1418,3,1380,1404,1232,6.11
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,SHERAKI SECTION,YES,SHERAKI SECTION,NA,1407,1141,226,40,1206,1402,10,1355,1382,1368,10.55
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,SHERAKI SECTION,NO,SHERAKI,0000000,1407,1141,226,40,1206,1402,10,1355,1382,1368,10.55
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,TORCHAPPAR SECTION,YES,TORCHAPPAR SECTION,NA,584,365,101,118,153,584,0,434,571,348,7.63
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,TORCHAPPAR SECTION,NO,TOR CHAPPAR KOHIWAL,0000000,584,365,101,118,153,584,0,434,571,348,7.63
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,ZARGHAN KHEL SECTION,YES,ZARGHAN KHEL SECTION,NA,3153,2360,528,265,2832,3123,53,3020,3043,3088,9.37
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,ZARGHAN KHEL SECTION,NO,ZARGHAN KHEL,0000000,3153,2360,528,265,2832,3123,53,3020,3043,3088,9.37
