province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
FATA,035,FR KOHAT,NA,NA,NA,YES,FR KOHAT,NA,118839,59983,58851,5,52.66,79.05,26.47,20,15579,5740,0,11585,1515,1,1789,227,0,118781,58,83874,61225,7138,19996,45030,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,NA,NA,YES,TRIBAL AREA ADJ. KOHAT DISTRICT,NA,118839,59983,58851,5,52.66,79.05,26.47,20,15579,5740,0,11585,1515,1,1789,227,0,118781,58,83874,61225,7138,19996,45030,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,NA,YES,AFRIDY ADAM KHEL TRIBE,NA,118839,59983,58851,5,52.66,79.05,26.47,20,15579,5740,0,11585,1515,1,1789,227,0,118781,58,83874,61225,7138,19996,45030,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,AKHORWAL SECTION,YES,AKHORWAL SECTION,NA,22670,11501,11168,1,54.17,79.5,28.8,0,2855,901,0,2076,414,0,341,43,0,22663,7,15822,11435,1098,2710,8580,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,AKHORWAL SECTION,NO,AKHORWAL,0000000,22670,11501,11168,1,54.17,79.5,28.8,0,2855,901,0,2076,414,0,341,43,0,22663,7,15822,11435,1098,2710,8580,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,BOSTI KHEL SECTION,YES,BOSTI KHEL SECTION,NA,10590,5194,5396,0,46.61,80.28,16.19,0,1251,235,0,953,71,0,134,11,0,10583,7,7477,5319,647,1379,3792,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,BOSTI KHEL SECTION,NO,BOSTI KHEL,0000000,10590,5194,5396,0,46.61,80.28,16.19,0,1251,235,0,953,71,0,134,11,0,10583,7,7477,5319,647,1379,3792,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,JAMO ADA KHEL LANDIWAL SECTION,YES,JAMO ADA KHEL LANDIWAL SECTION,NA,11051,5389,5662,0,45.55,76.96,16.66,0,1415,187,0,715,14,0,73,5,0,11051,0,7951,5736,1097,549,3678,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,JAMO ADA KHEL LANDIWAL SECTION,NO,JAMMU ADA KHEL LADHIWAL,0000000,11051,5389,5662,0,45.55,76.96,16.66,0,1415,187,0,715,14,0,73,5,0,11051,0,7951,5736,1097,549,3678,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,JAWAKI SECTION,YES,JAWAKI SECTION,NA,13978,7126,6852,0,46.64,77.85,15.57,0,1938,488,0,1246,90,0,121,6,0,13953,25,9123,6472,767,1621,5206,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,JAWAKI SECTION,NO,GHARIB BABA AURGAZ DAR JAWAKI,0000000,13978,7126,6852,0,46.64,77.85,15.57,0,1938,488,0,1246,90,0,121,6,0,13953,25,9123,6472,767,1621,5206,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,QIMAT KHEL SECTION,YES,QIMAT KHEL SECTION,NA,8820,4301,4519,0,51.52,77.42,27.9,0,1207,665,0,863,46,0,73,9,0,8820,0,6238,4408,580,1248,3122,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,QIMAT KHEL SECTION,NO,QIMAT KHEL,0000000,8820,4301,4519,0,51.52,77.42,27.9,0,1207,665,0,863,46,0,73,9,0,8820,0,6238,4408,580,1248,3122,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,SHERAKI SECTION,YES,SHERAKI SECTION,NA,15602,7965,7635,2,58.42,85.14,30.64,50,2316,989,0,1857,154,1,245,14,0,15591,11,11146,8131,840,5004,6483,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,SHERAKI SECTION,NO,SHERAKI,0000000,15602,7965,7635,2,58.42,85.14,30.64,50,2316,989,0,1857,154,1,245,14,0,15591,11,11146,8131,840,5004,6483,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,TORCHAPPAR SECTION,YES,TORCHAPPAR SECTION,NA,4780,2416,2363,1,57.17,84.85,30.11,0,655,189,0,476,38,0,35,6,0,4778,2,3458,2543,303,885,2063,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,TORCHAPPAR SECTION,NO,TOR CHAPPAR KOHIWAL,0000000,4780,2416,2363,1,57.17,84.85,30.11,0,655,189,0,476,38,0,35,6,0,4778,2,3458,2543,303,885,2063,0
FATA,035,FR KOHAT,TRIBAL AREA ADJ. KOHAT DISTRICT,AFRIDY ADAM KHEL TRIBE,ZARGHAN KHEL SECTION,YES,ZARGHAN KHEL SECTION,NA,31348,16091,15256,1,55.29,76.09,33.55,0,3942,2086,0,3399,688,0,767,133,0,31342,6,22659,17181,1806,6600,12106,0
