province_name,district_code,district_name,area_name,area_type,gender,nationality_status,age_group,count
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,TOTAL,ALL AGES,118839
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,PAKISTANI,ALL AGES,118556
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,NON-PAKISTANI,ALL AGES,283
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,TOTAL,ALL AGES,118839
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,PAKISTANI,ALL AGES,118556
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,NON-PAKISTANI,ALL AGES,283
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,TOTAL,ALL AGES,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,PAKISTANI,ALL AGES,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,NON-PAKISTANI,ALL AGES,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,TOTAL,00 - 04,17454
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,PAKISTANI,00 - 04,17391
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,NON-PAKISTANI,00 - 04,63
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,TOTAL,00 - 04,17454
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,PAKISTANI,00 - 04,17391
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,NON-PAKISTANI,00 - 04,63
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,TOTAL,00 - 04,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,PAKISTANI,00 - 04,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,NON-PAKISTANI,00 - 04,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,TOTAL,05 - 09,17511
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,PAKISTANI,05 - 09,17449
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,NON-PAKISTANI,05 - 09,62
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,TOTAL,05 - 09,17511
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,PAKISTANI,05 - 09,17449
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,NON-PAKISTANI,05 - 09,62
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,TOTAL,05 - 09,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,PAKISTANI,05 - 09,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,NON-PAKISTANI,05 - 09,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,TOTAL,10 - 14,14686
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,PAKISTANI,10 - 14,14643
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,NON-PAKISTANI,10 - 14,43
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,TOTAL,10 - 14,14686
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,PAKISTANI,10 - 14,14643
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,NON-PAKISTANI,10 - 14,43
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,TOTAL,10 - 14,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,PAKISTANI,10 - 14,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,NON-PAKISTANI,10 - 14,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,TOTAL,15 - 19,12783
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,PAKISTANI,15 - 19,12759
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,NON-PAKISTANI,15 - 19,24
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,TOTAL,15 - 19,12783
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,PAKISTANI,15 - 19,12759
FATA,035,FR KOHAT,FR KOHAT,RURAL,ALL SEXES,NON-PAKISTANI,15 - 19,24
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,TOTAL,15 - 19,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,PAKISTANI,15 - 19,0
FATA,035,FR KOHAT,FR KOHAT,URBAN,ALL SEXES,NON-PAKISTANI,15 - 19,0
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,TOTAL,20 - 24,11063
FATA,035,FR KOHAT,FR KOHAT,TOTAL,ALL SEXES,PAKISTANI,20 - 24,11037
