province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,WALL,BAKED BRICKS/BLOCKS/STONES,2280,4.18,2047
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,WALL,UNBAKED BRICKS/MUD,44837,82.21,41670
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,WALL,WOOD/BAMBOO,4259,7.81,4004
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,WALL,OTHERS,3166,5.8,2855
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,ROOF,RCC/RBC,903,1.66,788
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,ROOF,CEMENT/IRON SHEETS,1592,2.92,1407
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,ROOF,GARDER/T.IRON,4552,8.35,4337
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,ROOF,WOOD/BAMBOO,44654,81.87,41447
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,ROOF,OTHERS,2841,5.21,2597
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,WALL,BAKED BRICKS/BLOCKS/STONES,2280,4.18,117
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,WALL,UNBAKED BRICKS/MUD,44837,82.21,611
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,WALL,WOOD/BAMBOO,4259,7.81,78
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,WALL,OTHERS,3166,5.8,86
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,ROOF,RCC/RBC,903,1.66,64
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,ROOF,CEMENT/IRON SHEETS,1592,2.92,92
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,ROOF,GARDER/T.IRON,4552,8.35,133
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,ROOF,WOOD/BAMBOO,44654,81.87,563
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,ROOF,OTHERS,2841,5.21,40
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENT FREE,3074,5.64,WALL,BAKED BRICKS/BLOCKS/STONES,2280,4.18,116
