province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,KITCHEN,SEPARATE,25181,46.17,23629
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,KITCHEN,SHARED,22422,41.11,20784
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,KITCHEN,NONE,6939,12.72,6163
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,BATH,SEPARATE,30806,56.48,28841
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,BATH,SHARED,17349,31.81,16065
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,BATH,NONE,6387,11.71,5670
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,LATRINE,SEWER,1664,3.05,1529
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,LATRINE,SEPTIC TANK,5828,10.69,5420
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,LATRINE,OPEN DRAIN,4180,7.66,3841
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,LATRINE,PIT WITH SLAB,22114,40.54,20373
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,LATRINE,OTHER,7366,13.51,6928
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,OWNED,50576,92.73,LATRINE,NONE,13390,24.55,12485
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,KITCHEN,SEPARATE,25181,46.17,374
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,KITCHEN,SHARED,22422,41.11,470
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,KITCHEN,NONE,6939,12.72,48
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,BATH,SEPARATE,30806,56.48,523
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,BATH,SHARED,17349,31.81,327
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,BATH,NONE,6387,11.71,42
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,LATRINE,SEWER,1664,3.05,67
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,LATRINE,SEPTIC TANK,5828,10.69,203
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,LATRINE,OPEN DRAIN,4180,7.66,135
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,LATRINE,PIT WITH SLAB,22114,40.54,396
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,LATRINE,OTHER,7366,13.51,42
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,RENTED,892,1.64,LATRINE,NONE,13390,24.55,49
